id_tutoria;id_estudiante;id_semestre;tipo_autorizacion;num_res_autoriza
1022;17200269;25;TO ;RD 107-D-FISI-2020                      
1023;17200269;25;TO ;RD 107-D-FISI2020                       
1024;17200297;25;TO ;RD 107-D-FISI-2020                      
1025;17200297;25;TO ;RD 107-D-FISI-2020                      
1026;17200310;25;TO ;RD 107-D-FISI-2020                      
1027;17200315;25;TO ;RD 107-D-FISI-2020                      
1028;18200080;25;TO ;RD 107-D-FISI-2020                      
1029;18200080;25;TO ;RD 107-D-FISI-2020                      
1030;18200109;25;TO ;RD 107-D-FISI-2020                      
1031;18200109;25;TO ;RD 107-D-FISI-2020                      
1032;18200109;25;TO ;RD 107-D-FISI-2020                      
1033;18200117;25;TO ;RD 107-D-FISI-2020                      
1034;18200250;25;TO ;RD 107-D-FISI-2020                      
1035;18200250;25;TO ;RD 107-D-FISI-2020                      
1036;18200252;25;TO ;RD 107-D-FISI-2020                      
1037;18200252;25;TO ;RD 107-D-FISI-2020                      
1038;18200252;25;TO ;RD 107-D-FISI-2020                      
1039;18200257;25;TO ;RD 107-D-FISI-2020                      
1040;18200257;25;TO ;RD 107-D-FISI-2020                      
1041;18200257;25;TO ;RD 107-D-FISI-2020                      
1042;18200257;25;TO ;RD 107-D-FISI-2020                      
1043;18200289;25;TO ;RD 107-D-FISI-2020                      
1044;18200289;25;TO ;RD 107-D-FISI-2020                      
1045;18200289;25;TO ;RD 107-D-FISI-2020                      
1046;18200296;25;TO ;RD 107-D-FISI-2020                      
1047;18200296;25;TO ;RD 107-D-FISI-2020                      
1048;18200306;25;TO ;RD 107-D-FISI-2020                      
1049;18200306;25;AM ;RD 107-D-FISI-2020                      
1050;09200139;25;AM ;RD 107-D-FISI-2020                      
1051;13200212;25;TO ;RD 107-D-FISI-2020                      
1052;13200212;25;TO ;RD 107-D-FISI-2020                      
1053;18200070;25;TO ;RD 107-D-FISI-2020                      
1054;18200118;25;TO ;RD 107-D-FISI-2020                      
1055;18200118;25;AM ;RD 107-D-FISI-2020                      
1056;10200157;25;TO ;RD 107-D-FISI-2020                      
1057;17200291;25;TO ;RD 107-D-FISI-2020                      
1058;10200144;25;TO ;RD 107-D-FISI-2020                      
1059;14200181;25;TO ;RD 107-D-FISI-2020                      
1060;14200239;25;TO ;RD 107-D-FISI-2020                      
1061;14200239;25;TO ;RD 107-D-FISI-2020                      
1062;15200074;25;TO ;RD 107-D-FISI-2020                      
1063;15200208;25;TO ;RD 107-D-FISI-2020                      
1064;15200208;25;TO ;RD 107-D-FISI-2020                      
1065;15200211;25;TO ;RD 107-D-FISI-2020                      
1066;15200211;25;TO ;RD 107-D-FISI-2020                      
1067;15200211;25;TO ;RD 107-D-FISI-2020                      
1068;15200218;25;TO ;RD 107-D-FISI-2020                      
1069;15200218;25;TO ;RD 107-D-FISI-2020                      
1070;11200164;25;TO ;RD 107-D-FISI-2020                      
1071;11200164;25;TO ;RD 107-D-FISI-2020                      
1072;16200217;25;AM ;RD 107-D-FISI-2020                      
1073;16200237;25;TO ;RD 107-D-FISI-2020                      
1074;16200237;25;TO ;RD 107-D-FISI-2020                      
1075;16200237;25;TO ;RD 107-D-FISI-2020                      
1076;16200250;25;TO ;RD 107-D-FISI-2020                      
1077;16200255;25;TO ;RD 107-D-FISI-2020                      
1078;16200265;25;TO ;RD 107-D-FISI2020                       
1079;16200265;25;TO ;RD 107-D-FISI-2020                      
1080;16200265;25;TO ;RD 107-D-FISI-2020                      
1081;16200272;25;TO ;RD 107-D-FISI-2020                      
1082;16200272;25;TO ;RD 107-D-FISI-2020                      
1083;16200272;25;TO ;RD 107-D-FISI-2020                      
1084;17200076;25;TO ;RD 107-D-FISI-2020                      
1085;17200076;25;TO ;RD 107-D-FISI-2020                      
1086;17200096;25;TO ;RD 107-D-FISI-2020                      
1087;17200260;25;TO ;RD 107-D-FISI-2020                      
1088;17200260;25;TO ;RD 107-D-FISI-2020                      
1089;17200260;25;TO ;RD 107-D-FISI-2020                      
1090;17200260;25;TO ;RD 107-D-FISI-2020                      
1091;17200260;25;TO ;RD 107-D-FISI-2020                      
1092;17200270;25;TO ;RD 107-D-FISI-2020                      
1093;17200270;25;TO ;RD 107-D-FISI-2020                      
1094;17200278;25;TO ;RD 107-D-FISI-2020                      
1095;17200278;25;TO ;RD 107-D-FISI-2020                      
1096;17200278;25;TO ;RD 107-D-FISI-2020                      
1097;17200278;25;TO ;RD 107-D-FISI-2020                      
1098;17200279;25;TO ;RD 107-D-FISI-2020                      
1099;17200279;25;TO ;RD 107-D-FISI-2020                      
1100;17200279;25;TO ;RD 107-D-FISI-2020                      
1101;17200282;25;TO ;RD 107-D-FISI-2020                      
1102;17200282;25;TO ;RD 107-D-FISI-2020                      
1103;17200282;25;TO ;RD 107-D-FISI-2020                      
1104;17200286;25;AM ;RD 107-D-FISI-2020                      
1105;17200286;25;TO ;RD 107-D-FISI-2020                      
1106;17200300;25;TO ;RD 107-D-FISI-2020                      
1107;17200318;25;TO ;RD 107-D-FISI-2020                      
1108;17200319;25;TO ;RD 107-D-FISI-2020                      
1109;18200297;25;TO ;RD 107-D-FISI-2020                      
1110;18200297;25;TO ;RD 107-D-FISI-2020                      
1111;18200330;25;TO ;RD 107-D-FISI-2020                      
1112;15200072;25;TO ;RD 107-D-FISI-2020                      
1113;14200053;25;TO ;RD 107-D-FISI2020                       
1114;17200295;25;TO ;RD 107-D-FISI-2020                      
1115;17200295;25;TO ;RD 107-D-FISI-2020                      
1116;11200166;25;TO ;RD 107-D-FISI-2020                      
1117;18200269;25;TO ;RD 107-D-FISI-2020                      
1118;17200258;25;TO ;RD 107-D-FISI-2020                      
1119;11200142;25;TO ;RD 107-D-FISI-2020                      
1120;17200309;25;TO ;RD 107-D-FISI-2020                      
1121;17200309;25;TO ;RD 107-D-FISI-2020                      
1122;10200176;25;TO ;RD 107-D-FISI-2020                      
1123;10200176;25;AM ;RD 107-D-FISI-2020                      
1124;11200157;25;AM ;RD 107-D-FISI-2020                      
1125;11200157;25;AM ;RD 107-D-FISI-2020                      
1126;11200184;25;TO ;RD 107-D-FISI-2020                      
1127;13200050;25;TO ;RD 107-D-FISI-2020                      
1128;14200041;25;TO ;RD 107-D-FISI-2020                      
1129;12200070;25;TO ;RD 107-D-FISI-2020                      
1130;15200063;25;TO ;RD 107-D-FISI-2020                      
1131;15200063;25;TO ;RD 107-D-FISI-2020                      
1132;16200222;26;TO ;RD 000439-2020-D                        
1133;16200222;26;TO ;RD 000439-2020-D                        
1134;16200233;26;TO ;RD 000439-2020-D                        
1135;16200233;26;TO ;RD 000439-2020-D                        
1136;16200223;26;TO ;RD 000439-2020-D                        
1137;16200223;26;TO ;RD 000439-2020-D                        
1138;16200263;26;TO ;RD 000439-2020-D                        
1139;16200263;26;TO ;RD 000439-2020-D                        
1140;16200237;26;TO ;RD 00439-2020-D                         
1141;09200139;26;TO ;RD 000451-2020-D                        
1142;11200129;26;TO ;RD 000439-2020-D                        
1143;14200051;26;AM ;RD 00439                                
1144;12200220;26;TO ;RD 00439-2020-D                         
1145;11200166;26;TO ;RD 000439-2020-D                        
1146;16200257;26;TO ;RD 000439-2020-D                        
1147;11200184;26;TO ;RD 000439-2020-D                        
1148;18200289;26;TO ;RD 000439-2020-D                        
1149;17200266;26;TO ;RD 000439-2020-D                        
1150;18200109;26;TO ;RD 000439-2020-D                        
1151;18200252;26;TO ;RD 000439-2020-D                        
1152;18200083;26;AM ;RD 000439-2020-D                        
1153;18200083;26;TO ;RD 000439-2020-D                        
1154;15200232;26;AM ;RD 000439-2020-D                        
1155;17200323;26;TO ;RD 000439-2020-D                        
1156;16200229;26;TO ;RD 000439-2020-D                        
1157;15200210;26;TO ;RD 000439-2020-D                        
1158;18200299;26;TO ;RD 000439-2020-D                        
1159;16200094;26;TO ;RD 000439-2020-D                        
1160;16200094;26;TO ;RD 000439-2020-D                        
1161;18200118;26;TO ;RD 000439-2020-D                        
1162;18200118;26;TO ;RD 000439-2020-D                        
1163;17200107;26;TO ;RD 000439-2020-D                        
1164;17200279;26;TO ;RD 000439-2020-D                        
1165;17200114;26;TO ;RD 000439-2020-D                        
1166;16200208;26;TO ;RD 000439-2020-D                        
1167;17200297;26;TO ;RD 000439-2020-D                        
1168;18200108;26;TO ;RD 000439-2020-D                        
1169;18200108;26;TO ;RD 000439-2020-D                        
1170;18200318;26;TO ;RD 000439-2020-D                        
1171;16200217;26;TO ;RD 000439-2020-D                        
1172;18200251;26;TO ;RD 000439-2020-D                        
1173;18200260;26;TO ;RD 000439-2020-D                        
1174;15200205;26;TO ;RD 000439-2020-D                        
1175;14200055;26;TO ;RD 000439-2020-D                        
1176;14200055;26;TO ;RD 000439-2020-D                        
1177;16200091;26;TO ;RD 000439-2020-D                        
1178;16200091;26;TO ;RD 000439-2020-D                        
1179;17200318;26;TO ;RD 000439-2020-D                        
1180;10200151;26;TO ;RD 000439-2020-D                        
1181;18200257;26;TO ;RD 00439-2020-D                         
1182;11200142;26;TO ;RD 000445-2020-D                        
1183;17200102;26;TO ;RD 000439-2020-D                        
1184;17200102;26;TO ;RD 000439-2020-D                        
1185;18200296;26;AM ;RD 000439-2020-D                        
1186;18200296;26;AM ;RD 000439-2020-D                        
1187;12200204;26;AM ;RD 000439-2020-D                        
1188;16200265;26;AM ;RD 000439-2020-D                        
1189;16200265;26;AM ;RD 000439-2020-D                        
1190;15200063;26;AM ;RD 000439-2020-D                        
1191;15200063;26;AM ;RD 000439-2020-D                        
1192;12200190;26;AM ;RD 000439-2020-D                        
1193;15200213;26;AM ;RD 000439-2020-D                        
1194;17200260;26;AM ;RD 000439-2020-D                        
1195;11200169;26;AM ;RD 000439-2020-D                        
1196;16200225;26;AM ;RD 000439-2020-D                        
1197;15200085;26;AM ;RD 000439-2020-D                        
1198;10200157;26;AM ;RD 000439-2020-D                        
1199;15200072;26;AM ;RD 000439-2020-D                        
1200;14200239;26;AM ;RD 000439-2020-D                        
1201;17200262;26;AM ;RD 000439-2020-D                        
1202;16200055;26;AM ;RD 000439-2020-D                        
1203;17200322;26;AM ;RD 000439-2020-D                        
1204;13200212;26;AM ;RD 000439-2020-D                        
1205;11200157;26;AM ;RD 000439-2020-D                        
1206;11200157;26;AM ;RD 000439-2020-D                        
1207;14200052;26;AM ;RD 000439-2020-D                        
1208;17200109;26;AM ;RD 000439-2020-D                        
1209;17200109;26;AM ;RD 000439-2020-D                        
1210;18200250;26;AM ;RD 000439-2020-D                        
1211;18200250;26;AM ;RD 000439-2020-D                        
1212;18200250;26;AM ;RD 000439-2020-D                        
1213;15200202;26;AM ;RD 000439-2020-D                        
1214;17200295;26;AM ;RD 000439-2020-D                        
1215;17200278;26;AM ;RD 000439-2020-D                        
1216;15200241;26;AM ;RD 000539-2020-D-                       
1217;15200241;26;AM ;RD 000539-2020-D-                       
1218;12200219;26;AM ;RD 000539-2020-D-                       
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
