id_tutoria;id_estudiante;id_semestre;tipo_autorizacion;num_res_autoriza
;22200061.0;20192.0;AM;RD 789-D-FISI-19
;22200061.0;20211.0;TO;RD 124-D-FISI-21
;22200061.0;20250.0;TO;RD 200-D-FISI-25
;22200061.0;20230.0;AM;RD 770-D-FISI-23
;22200061.0;20210.0;TO;RD 772-D-FISI-21
;22200061.0;20210.0;AM;RD 445-D-FISI-21
;22200061.0;20240.0;AM;RD 282-D-FISI-24
;22200061.0;20192.0;TO;RD 530-D-FISI-19
;22200061.0;20230.0;AM;RD 347-D-FISI-23
;22200061.0;20242.0;AM;RD 701-D-FISI-24
;22200061.0;20221.0;AM;RD 701-D-FISI-22
;22200061.0;20240.0;TO;RD 387-D-FISI-24
;22200061.0;20251.0;AM;RD 412-D-FISI-25
;22200061.0;20250.0;TO;RD 199-D-FISI-25
;22200061.0;20222.0;TO;RD 561-D-FISI-22
;22200061.0;20221.0;AM;RD 306-D-FISI-22
;22200061.0;20242.0;AM;RD 603-D-FISI-24
;22200061.0;20251.0;TO;RD 578-D-FISI-25
;22200061.0;20191.0;TO;RD 763-D-FISI-19
;22200061.0;20212.0;TO;RD 242-D-FISI-21
;22200061.0;20192.0;AM;RD 567-D-FISI-19
;22200061.0;20221.0;AM;RD 354-D-FISI-22
;22200061.0;20190.0;TO;RD 756-D-FISI-19
;22200061.0;20242.0;TO;RD 126-D-FISI-24
;22200061.0;20191.0;TO;RD 139-D-FISI-19
;22200061.0;20202.0;AM;RD 293-D-FISI-20
;22200061.0;20210.0;TO;RD 361-D-FISI-21
;22200061.0;20202.0;AM;RD 640-D-FISI-20
;22200061.0;20221.0;AM;RD 623-D-FISI-22
;22200061.0;20241.0;TO;RD 111-D-FISI-24
;22200061.0;20242.0;TO;RD 323-D-FISI-24
;22200061.0;20190.0;AM;RD 612-D-FISI-19
;22200063.0;20241.0;AM;RD 393-D-FISI-24
;22200063.0;20212.0;AM;RD 606-D-FISI-21
;22200063.0;20231.0;AM;RD 604-D-FISI-23
;22200063.0;20240.0;AM;RD 296-D-FISI-24
;22200063.0;20202.0;AM;RD 559-D-FISI-20
;22200063.0;20200.0;TO;RD 204-D-FISI-20
;22200063.0;20192.0;TO;RD 540-D-FISI-19
;22200063.0;20232.0;AM;RD 548-D-FISI-23
;22200063.0;20222.0;AM;RD 661-D-FISI-22
;22200063.0;20211.0;AM;RD 131-D-FISI-21
;22200063.0;20202.0;TO;RD 437-D-FISI-20
;22200063.0;20202.0;AM;RD 765-D-FISI-20
;22200063.0;20251.0;TO;RD 129-D-FISI-25
;22200063.0;20241.0;AM;RD 511-D-FISI-24
;22200063.0;20241.0;AM;RD 212-D-FISI-24
;22200063.0;20192.0;TO;RD 793-D-FISI-19
;22200063.0;20220.0;TO;RD 523-D-FISI-22
;22200063.0;20242.0;AM;RD 685-D-FISI-24
;22200063.0;20242.0;AM;RD 688-D-FISI-24
;22200063.0;20242.0;AM;RD 157-D-FISI-24
;22200063.0;20211.0;TO;RD 331-D-FISI-21
;22200063.0;20210.0;AM;RD 220-D-FISI-21
;22200063.0;20220.0;AM;RD 163-D-FISI-22
;22200063.0;20210.0;TO;RD 610-D-FISI-21
;22200063.0;20251.0;AM;RD 685-D-FISI-25
;22200063.0;20241.0;AM;RD 751-D-FISI-24
;22200063.0;20212.0;AM;RD 362-D-FISI-21
;22200063.0;20192.0;TO;RD 475-D-FISI-19
;22200063.0;20230.0;AM;RD 113-D-FISI-23
;22200063.0;20250.0;AM;RD 619-D-FISI-25
;22200063.0;20222.0;TO;RD 523-D-FISI-22
;22200063.0;20212.0;AM;RD 691-D-FISI-21
;22200063.0;20250.0;TO;RD 372-D-FISI-25
;22200063.0;20222.0;TO;RD 489-D-FISI-22
;22200063.0;20250.0;AM;RD 721-D-FISI-25
;22200063.0;20220.0;AM;RD 664-D-FISI-22
;22200065.0;20211.0;TO;RD 672-D-FISI-21
;22200065.0;20201.0;TO;RD 777-D-FISI-20
;22200065.0;20200.0;AM;RD 632-D-FISI-20
;22200065.0;20250.0;AM;RD 791-D-FISI-25
;22200065.0;20240.0;TO;RD 627-D-FISI-24
;22200065.0;20191.0;TO;RD 241-D-FISI-19
;22200065.0;20201.0;AM;RD 345-D-FISI-20
;22200065.0;20242.0;TO;RD 471-D-FISI-24
;22200065.0;20212.0;TO;RD 332-D-FISI-21
;22200065.0;20232.0;AM;RD 376-D-FISI-23
;22200065.0;20202.0;AM;RD 140-D-FISI-20
;22200065.0;20192.0;TO;RD 731-D-FISI-19
;22200065.0;20192.0;AM;RD 577-D-FISI-19
;22200065.0;20202.0;AM;RD 746-D-FISI-20
;22200065.0;20251.0;AM;RD 797-D-FISI-25
;22200065.0;20191.0;TO;RD 699-D-FISI-19
;22200065.0;20232.0;AM;RD 510-D-FISI-23
;22200065.0;20250.0;AM;RD 773-D-FISI-25
;22200065.0;20210.0;TO;RD 473-D-FISI-21
;22200065.0;20202.0;TO;RD 518-D-FISI-20
;22200065.0;20232.0;TO;RD 166-D-FISI-23
;22200065.0;20241.0;TO;RD 748-D-FISI-24
;22200065.0;20202.0;TO;RD 746-D-FISI-20
;22200065.0;20222.0;AM;RD 158-D-FISI-22
;22200065.0;20232.0;TO;RD 150-D-FISI-23
;22200065.0;20242.0;AM;RD 674-D-FISI-24
;22200065.0;20211.0;TO;RD 665-D-FISI-21
;22200065.0;20191.0;TO;RD 277-D-FISI-19
;22200065.0;20190.0;AM;RD 218-D-FISI-19
;22200065.0;20191.0;TO;RD 479-D-FISI-19
;22200065.0;20200.0;AM;RD 734-D-FISI-20
;22200065.0;20242.0;AM;RD 200-D-FISI-24
;22200065.0;20231.0;TO;RD 230-D-FISI-23
;22200065.0;20241.0;AM;RD 370-D-FISI-24
;22200065.0;20190.0;TO;RD 273-D-FISI-19
;22200065.0;20250.0;TO;RD 674-D-FISI-25
;22200065.0;20230.0;AM;RD 138-D-FISI-23
;22200065.0;20201.0;AM;RD 250-D-FISI-20
;22200065.0;20202.0;AM;RD 796-D-FISI-20
;22200067.0;20251.0;TO;RD 602-D-FISI-25
;22200067.0;20240.0;TO;RD 748-D-FISI-24
;22200067.0;20212.0;AM;RD 659-D-FISI-21
;22200067.0;20241.0;TO;RD 616-D-FISI-24
;22200067.0;20201.0;AM;RD 549-D-FISI-20
;22200067.0;20231.0;AM;RD 100-D-FISI-23
;22200067.0;20190.0;AM;RD 551-D-FISI-19
;22200067.0;20200.0;AM;RD 259-D-FISI-20
;22200067.0;20202.0;TO;RD 154-D-FISI-20
;22200067.0;20250.0;AM;RD 523-D-FISI-25
;22200067.0;20250.0;TO;RD 584-D-FISI-25
;22200067.0;20190.0;TO;RD 283-D-FISI-19
;22200067.0;20240.0;TO;RD 500-D-FISI-24
;22200067.0;20220.0;AM;RD 298-D-FISI-22
;22200067.0;20231.0;TO;RD 237-D-FISI-23
;22200067.0;20251.0;AM;RD 297-D-FISI-25
;22200067.0;20242.0;AM;RD 791-D-FISI-24
;22200067.0;20240.0;TO;RD 523-D-FISI-24
;22200067.0;20222.0;AM;RD 474-D-FISI-22
;22200067.0;20241.0;TO;RD 169-D-FISI-24
;22200067.0;20231.0;AM;RD 338-D-FISI-23
;22200067.0;20220.0;TO;RD 548-D-FISI-22
;22200067.0;20231.0;AM;RD 679-D-FISI-23
;22200067.0;20191.0;AM;RD 153-D-FISI-19
;22200067.0;20221.0;AM;RD 433-D-FISI-22
;22200067.0;20251.0;AM;RD 302-D-FISI-25
;22200067.0;20221.0;AM;RD 517-D-FISI-22
;22200067.0;20202.0;TO;RD 472-D-FISI-20
;22200068.0;20232.0;AM;RD 734-D-FISI-23
;22200068.0;20231.0;TO;RD 693-D-FISI-23
;22200068.0;20211.0;AM;RD 590-D-FISI-21
;22200068.0;20232.0;AM;RD 249-D-FISI-23
;22200068.0;20242.0;AM;RD 306-D-FISI-24
;22200068.0;20240.0;AM;RD 738-D-FISI-24
;22200068.0;20241.0;TO;RD 596-D-FISI-24
;22200068.0;20232.0;AM;RD 118-D-FISI-23
;22200068.0;20251.0;AM;RD 279-D-FISI-25
;22200068.0;20222.0;TO;RD 295-D-FISI-22
;22200068.0;20221.0;TO;RD 506-D-FISI-22
;22200068.0;20231.0;AM;RD 455-D-FISI-23
;22200068.0;20250.0;AM;RD 779-D-FISI-25
;22200068.0;20232.0;AM;RD 773-D-FISI-23
;22200068.0;20202.0;TO;RD 749-D-FISI-20
;22200068.0;20251.0;TO;RD 519-D-FISI-25
;22200068.0;20230.0;AM;RD 532-D-FISI-23
;22200068.0;20211.0;AM;RD 452-D-FISI-21
;22200068.0;20242.0;TO;RD 426-D-FISI-24
;22200068.0;20190.0;AM;RD 308-D-FISI-19
;22200068.0;20222.0;TO;RD 169-D-FISI-22
;22200068.0;20242.0;AM;RD 520-D-FISI-24
;22200068.0;20231.0;TO;RD 768-D-FISI-23
;22200068.0;20212.0;AM;RD 249-D-FISI-21
;22200068.0;20202.0;TO;RD 432-D-FISI-20
;22200068.0;20210.0;TO;RD 515-D-FISI-21
;22200068.0;20212.0;AM;RD 415-D-FISI-21
;22200068.0;20230.0;AM;RD 754-D-FISI-23
;22200068.0;20221.0;AM;RD 517-D-FISI-22
;22200068.0;20250.0;TO;RD 271-D-FISI-25
;22200068.0;20250.0;AM;RD 365-D-FISI-25
;22200068.0;20211.0;TO;RD 380-D-FISI-21
;22200068.0;20251.0;AM;RD 163-D-FISI-25
;22200068.0;20222.0;TO;RD 209-D-FISI-22
;22200069.0;20201.0;TO;RD 107-D-FISI-20
;22200069.0;20211.0;TO;RD 421-D-FISI-21
;22200069.0;20242.0;AM;RD 663-D-FISI-24
;22200069.0;20250.0;AM;RD 651-D-FISI-25
;22200069.0;20220.0;TO;RD 550-D-FISI-22
;22200069.0;20241.0;TO;RD 349-D-FISI-24
;22200069.0;20210.0;AM;RD 360-D-FISI-21
;22200069.0;20190.0;TO;RD 128-D-FISI-19
;22200069.0;20241.0;AM;RD 635-D-FISI-24
;22200069.0;20231.0;TO;RD 618-D-FISI-23
;22200069.0;20242.0;AM;RD 136-D-FISI-24
;22200069.0;20202.0;TO;RD 672-D-FISI-20
;22200069.0;20250.0;AM;RD 593-D-FISI-25
;22200069.0;20221.0;TO;RD 199-D-FISI-22
;22200069.0;20241.0;AM;RD 613-D-FISI-24
;22200069.0;20221.0;AM;RD 705-D-FISI-22
;22200069.0;20201.0;AM;RD 171-D-FISI-20
;22200069.0;20200.0;AM;RD 531-D-FISI-20
;22200069.0;20200.0;AM;RD 532-D-FISI-20
;22200069.0;20222.0;AM;RD 721-D-FISI-22
;22200069.0;20242.0;TO;RD 438-D-FISI-24
;22200069.0;20231.0;AM;RD 657-D-FISI-23
;22200069.0;20221.0;TO;RD 357-D-FISI-22
;22200069.0;20240.0;TO;RD 383-D-FISI-24
;22200069.0;20201.0;TO;RD 508-D-FISI-20
;22200069.0;20241.0;AM;RD 636-D-FISI-24
;22200069.0;20201.0;AM;RD 444-D-FISI-20
;22200069.0;20212.0;TO;RD 653-D-FISI-21
;22200069.0;20222.0;AM;RD 363-D-FISI-22
;22200069.0;20212.0;TO;RD 474-D-FISI-21
;22200069.0;20200.0;AM;RD 789-D-FISI-20
;22200069.0;20240.0;TO;RD 517-D-FISI-24
;22200069.0;20251.0;AM;RD 304-D-FISI-25
;22200069.0;20232.0;TO;RD 461-D-FISI-23
;22200069.0;20232.0;AM;RD 380-D-FISI-23
;22200069.0;20251.0;TO;RD 794-D-FISI-25
;22200069.0;20212.0;AM;RD 368-D-FISI-21
;22200069.0;20231.0;AM;RD 536-D-FISI-23
;22200069.0;20240.0;TO;RD 650-D-FISI-24
;22200069.0;20192.0;TO;RD 760-D-FISI-19
;22200069.0;20241.0;TO;RD 727-D-FISI-24
;22200070.0;20241.0;TO;RD 619-D-FISI-24
;22200070.0;20221.0;TO;RD 796-D-FISI-22
;22200070.0;20241.0;TO;RD 623-D-FISI-24
;22200070.0;20241.0;TO;RD 689-D-FISI-24
;22200070.0;20201.0;AM;RD 185-D-FISI-20
;22200070.0;20202.0;TO;RD 652-D-FISI-20
;22200070.0;20250.0;AM;RD 198-D-FISI-25
;22200070.0;20242.0;AM;RD 126-D-FISI-24
;22200070.0;20250.0;AM;RD 658-D-FISI-25
;22200070.0;20231.0;TO;RD 718-D-FISI-23
;22200070.0;20220.0;AM;RD 775-D-FISI-22
;22200070.0;20200.0;TO;RD 656-D-FISI-20
;22200070.0;20211.0;TO;RD 149-D-FISI-21
;22200070.0;20242.0;AM;RD 751-D-FISI-24
;22200070.0;20241.0;TO;RD 509-D-FISI-24
;22200070.0;20200.0;AM;RD 298-D-FISI-20
;22200070.0;20221.0;TO;RD 330-D-FISI-22
;22200070.0;20201.0;TO;RD 703-D-FISI-20
;22200070.0;20190.0;TO;RD 580-D-FISI-19
;22200070.0;20211.0;TO;RD 220-D-FISI-21
;22200070.0;20191.0;TO;RD 137-D-FISI-19
;22200070.0;20220.0;TO;RD 228-D-FISI-22
;22200070.0;20202.0;TO;RD 410-D-FISI-20
;22200070.0;20191.0;TO;RD 183-D-FISI-19
;22200070.0;20211.0;AM;RD 598-D-FISI-21
;22200070.0;20230.0;TO;RD 223-D-FISI-23
;22200070.0;20191.0;TO;RD 116-D-FISI-19
;22200070.0;20222.0;AM;RD 589-D-FISI-22
;22200070.0;20221.0;AM;RD 523-D-FISI-22
;22200070.0;20242.0;TO;RD 445-D-FISI-24
;22200070.0;20232.0;TO;RD 434-D-FISI-23
;22200070.0;20232.0;AM;RD 243-D-FISI-23
;22200070.0;20232.0;TO;RD 138-D-FISI-23
;22200070.0;20190.0;AM;RD 536-D-FISI-19
;22200070.0;20220.0;AM;RD 374-D-FISI-22
;22200070.0;20210.0;AM;RD 258-D-FISI-21
;22200070.0;20201.0;AM;RD 243-D-FISI-20
;22200070.0;20231.0;AM;RD 528-D-FISI-23
;22200071.0;20240.0;TO;RD 260-D-FISI-24
;22200071.0;20210.0;AM;RD 364-D-FISI-21
;22200071.0;20230.0;TO;RD 711-D-FISI-23
;22200071.0;20191.0;AM;RD 349-D-FISI-19
;22200071.0;20211.0;TO;RD 493-D-FISI-21
;22200071.0;20222.0;AM;RD 573-D-FISI-22
;22200071.0;20220.0;TO;RD 190-D-FISI-22
;22200071.0;20231.0;TO;RD 443-D-FISI-23
;22200071.0;20201.0;TO;RD 237-D-FISI-20
;22200071.0;20241.0;TO;RD 585-D-FISI-24
;22200071.0;20212.0;TO;RD 681-D-FISI-21
;22200071.0;20251.0;TO;RD 283-D-FISI-25
;22200071.0;20201.0;TO;RD 299-D-FISI-20
;22200071.0;20251.0;TO;RD 534-D-FISI-25
;22200071.0;20212.0;AM;RD 651-D-FISI-21
;22200071.0;20241.0;AM;RD 680-D-FISI-24
;22200071.0;20250.0;TO;RD 397-D-FISI-25
;22200071.0;20192.0;AM;RD 646-D-FISI-19
;22200071.0;20251.0;AM;RD 490-D-FISI-25
;22200071.0;20231.0;AM;RD 609-D-FISI-23
;22200071.0;20242.0;TO;RD 642-D-FISI-24
;22200071.0;20221.0;AM;RD 212-D-FISI-22
;22200071.0;20211.0;AM;RD 263-D-FISI-21
;22200071.0;20220.0;AM;RD 686-D-FISI-22
;22200071.0;20212.0;TO;RD 505-D-FISI-21
;22200071.0;20241.0;AM;RD 251-D-FISI-24
;22200071.0;20242.0;TO;RD 681-D-FISI-24
;22200071.0;20222.0;TO;RD 464-D-FISI-22
;22200071.0;20221.0;AM;RD 344-D-FISI-22
;22200071.0;20212.0;TO;RD 264-D-FISI-21
;22200071.0;20241.0;TO;RD 299-D-FISI-24
;22200071.0;20241.0;AM;RD 566-D-FISI-24
;22200071.0;20251.0;AM;RD 227-D-FISI-25
;22200071.0;20250.0;AM;RD 123-D-FISI-25
;22200072.0;20210.0;TO;RD 109-D-FISI-21
;22200072.0;20231.0;TO;RD 417-D-FISI-23
;22200072.0;20190.0;AM;RD 573-D-FISI-19
;22200072.0;20241.0;TO;RD 334-D-FISI-24
;22200072.0;20211.0;TO;RD 760-D-FISI-21
;22200072.0;20220.0;TO;RD 575-D-FISI-22
;22200072.0;20241.0;TO;RD 403-D-FISI-24
;22200072.0;20250.0;AM;RD 267-D-FISI-25
;22200072.0;20251.0;AM;RD 747-D-FISI-25
;22200072.0;20202.0;AM;RD 498-D-FISI-20
;22200072.0;20242.0;TO;RD 128-D-FISI-24
;22200072.0;20201.0;TO;RD 710-D-FISI-20
;22200072.0;20251.0;AM;RD 316-D-FISI-25
;22200072.0;20241.0;AM;RD 742-D-FISI-24
;22200072.0;20230.0;TO;RD 475-D-FISI-23
;22200072.0;20191.0;AM;RD 799-D-FISI-19
;22200072.0;20242.0;AM;RD 589-D-FISI-24
;22200072.0;20230.0;TO;RD 142-D-FISI-23
;22200072.0;20240.0;AM;RD 581-D-FISI-24
;22200072.0;20201.0;TO;RD 114-D-FISI-20
;22200072.0;20220.0;AM;RD 298-D-FISI-22
;22200072.0;20190.0;TO;RD 453-D-FISI-19
;22200072.0;20200.0;AM;RD 511-D-FISI-20
;22200072.0;20212.0;TO;RD 311-D-FISI-21
;22200072.0;20242.0;TO;RD 601-D-FISI-24
;22200072.0;20241.0;TO;RD 178-D-FISI-24
;22200072.0;20250.0;AM;RD 763-D-FISI-25
;22200072.0;20192.0;TO;RD 485-D-FISI-19
;22200072.0;20222.0;AM;RD 216-D-FISI-22
;22200072.0;20200.0;TO;RD 293-D-FISI-20
;22200072.0;20190.0;TO;RD 180-D-FISI-19
;22200072.0;20211.0;AM;RD 108-D-FISI-21
;22200072.0;20212.0;AM;RD 749-D-FISI-21
;22200072.0;20230.0;TO;RD 347-D-FISI-23
;22200072.0;20241.0;AM;RD 388-D-FISI-24
;22200072.0;20242.0;AM;RD 482-D-FISI-24
;22200072.0;20200.0;AM;RD 307-D-FISI-20
;22200072.0;20211.0;TO;RD 433-D-FISI-21
;22200073.0;20211.0;TO;RD 637-D-FISI-21
;22200073.0;20240.0;TO;RD 156-D-FISI-24
;22200073.0;20190.0;TO;RD 420-D-FISI-19
;22200073.0;20250.0;TO;RD 547-D-FISI-25
;22200073.0;20222.0;AM;RD 487-D-FISI-22
;22200073.0;20242.0;TO;RD 422-D-FISI-24
;22200073.0;20230.0;AM;RD 706-D-FISI-23
;22200073.0;20200.0;AM;RD 353-D-FISI-20
;22200073.0;20201.0;AM;RD 324-D-FISI-20
;22200073.0;20250.0;AM;RD 299-D-FISI-25
;22200073.0;20250.0;TO;RD 248-D-FISI-25
;22200073.0;20222.0;AM;RD 335-D-FISI-22
;22200073.0;20232.0;TO;RD 694-D-FISI-23
;22200073.0;20221.0;AM;RD 538-D-FISI-22
;22200073.0;20242.0;TO;RD 285-D-FISI-24
;22200073.0;20250.0;AM;RD 166-D-FISI-25
;22200073.0;20251.0;AM;RD 134-D-FISI-25
;22200073.0;20250.0;AM;RD 509-D-FISI-25
;22200073.0;20212.0;TO;RD 163-D-FISI-21
;22200073.0;20212.0;TO;RD 120-D-FISI-21
;22200073.0;20241.0;TO;RD 541-D-FISI-24
;22200073.0;20220.0;AM;RD 491-D-FISI-22
;22200073.0;20191.0;AM;RD 424-D-FISI-19
;22200073.0;20191.0;TO;RD 721-D-FISI-19
;22200073.0;20242.0;AM;RD 546-D-FISI-24
;22200073.0;20220.0;TO;RD 635-D-FISI-22
;22200073.0;20240.0;TO;RD 512-D-FISI-24
;22200073.0;20241.0;AM;RD 593-D-FISI-24
;22200073.0;20202.0;TO;RD 733-D-FISI-20
;22200073.0;20232.0;TO;RD 194-D-FISI-23
;22200073.0;20212.0;TO;RD 562-D-FISI-21
;22200073.0;20222.0;TO;RD 634-D-FISI-22
;22200073.0;20210.0;AM;RD 139-D-FISI-21
;22200073.0;20222.0;TO;RD 572-D-FISI-22
;22200073.0;20250.0;AM;RD 603-D-FISI-25
;22200073.0;20230.0;TO;RD 197-D-FISI-23
;22200073.0;20240.0;TO;RD 340-D-FISI-24
;22200073.0;20210.0;AM;RD 771-D-FISI-21
;22200074.0;20231.0;TO;RD 388-D-FISI-23
;22200074.0;20200.0;TO;RD 184-D-FISI-20
;22200074.0;20200.0;AM;RD 711-D-FISI-20
;22200074.0;20242.0;TO;RD 362-D-FISI-24
;22200074.0;20242.0;TO;RD 744-D-FISI-24
;22200074.0;20191.0;TO;RD 458-D-FISI-19
;22200074.0;20251.0;AM;RD 653-D-FISI-25
;22200074.0;20210.0;TO;RD 570-D-FISI-21
;22200074.0;20251.0;TO;RD 734-D-FISI-25
;22200074.0;20210.0;AM;RD 237-D-FISI-21
;22200074.0;20201.0;AM;RD 676-D-FISI-20
;22200074.0;20250.0;AM;RD 499-D-FISI-25
;22200074.0;20211.0;AM;RD 517-D-FISI-21
;22200074.0;20201.0;AM;RD 415-D-FISI-20
;22200074.0;20240.0;AM;RD 372-D-FISI-24
;22200074.0;20221.0;AM;RD 494-D-FISI-22
;22200074.0;20190.0;AM;RD 668-D-FISI-19
;22200074.0;20232.0;AM;RD 176-D-FISI-23
;22200074.0;20191.0;TO;RD 683-D-FISI-19
;22200074.0;20201.0;AM;RD 235-D-FISI-20
;22200074.0;20192.0;TO;RD 456-D-FISI-19
;22200074.0;20240.0;AM;RD 163-D-FISI-24
;22200074.0;20240.0;TO;RD 678-D-FISI-24
;22200074.0;20242.0;TO;RD 665-D-FISI-24
;22200074.0;20191.0;AM;RD 374-D-FISI-19
;22200074.0;20241.0;TO;RD 798-D-FISI-24
;22200074.0;20192.0;TO;RD 349-D-FISI-19
;22200074.0;20191.0;AM;RD 693-D-FISI-19
;22200074.0;20192.0;AM;RD 400-D-FISI-19
;22200074.0;20240.0;AM;RD 681-D-FISI-24
;22200074.0;20242.0;AM;RD 191-D-FISI-24
;22200074.0;20222.0;TO;RD 381-D-FISI-22
;22200074.0;20240.0;TO;RD 528-D-FISI-24
;22200074.0;20241.0;TO;RD 728-D-FISI-24
;22200075.0;20190.0;TO;RD 379-D-FISI-19
;22200075.0;20190.0;TO;RD 785-D-FISI-19
;22200075.0;20230.0;TO;RD 222-D-FISI-23
;22200075.0;20191.0;TO;RD 224-D-FISI-19
;22200075.0;20221.0;AM;RD 294-D-FISI-22
;22200075.0;20240.0;TO;RD 504-D-FISI-24
;22200075.0;20241.0;AM;RD 269-D-FISI-24
;22200075.0;20201.0;TO;RD 317-D-FISI-20
;22200075.0;20242.0;AM;RD 385-D-FISI-24
;22200075.0;20242.0;AM;RD 373-D-FISI-24
;22200075.0;20191.0;AM;RD 201-D-FISI-19
;22200075.0;20242.0;TO;RD 406-D-FISI-24
;22200075.0;20202.0;AM;RD 577-D-FISI-20
;22200075.0;20250.0;AM;RD 597-D-FISI-25
;22200075.0;20211.0;TO;RD 109-D-FISI-21
;22200075.0;20250.0;TO;RD 328-D-FISI-25
;22200075.0;20220.0;TO;RD 621-D-FISI-22
;22200075.0;20192.0;TO;RD 585-D-FISI-19
;22200075.0;20221.0;AM;RD 781-D-FISI-22
;22200075.0;20231.0;TO;RD 445-D-FISI-23
;22200075.0;20191.0;AM;RD 118-D-FISI-19
;22200075.0;20241.0;TO;RD 515-D-FISI-24
;22200075.0;20242.0;AM;RD 518-D-FISI-24
;22200075.0;20251.0;TO;RD 769-D-FISI-25
;22200075.0;20242.0;TO;RD 796-D-FISI-24
;22200075.0;20242.0;TO;RD 402-D-FISI-24
;22200075.0;20241.0;TO;RD 713-D-FISI-24
;22200075.0;20250.0;AM;RD 719-D-FISI-25
;22200075.0;20232.0;AM;RD 257-D-FISI-23
;22200075.0;20220.0;AM;RD 347-D-FISI-22
;22200075.0;20211.0;AM;RD 222-D-FISI-21
;22200075.0;20221.0;AM;RD 136-D-FISI-22
;22200075.0;20240.0;AM;RD 580-D-FISI-24
;22200075.0;20242.0;AM;RD 172-D-FISI-24
;22200075.0;20231.0;TO;RD 682-D-FISI-23
;22200075.0;20212.0;AM;RD 654-D-FISI-21
;22200075.0;20250.0;TO;RD 616-D-FISI-25
;22200076.0;20191.0;AM;RD 758-D-FISI-19
;22200076.0;20221.0;TO;RD 441-D-FISI-22
;22200076.0;20250.0;AM;RD 146-D-FISI-25
;22200076.0;20240.0;AM;RD 362-D-FISI-24
;22200076.0;20241.0;TO;RD 560-D-FISI-24
;22200076.0;20210.0;TO;RD 659-D-FISI-21
;22200076.0;20220.0;AM;RD 603-D-FISI-22
;22200076.0;20191.0;TO;RD 701-D-FISI-19
;22200076.0;20220.0;AM;RD 241-D-FISI-22
;22200076.0;20232.0;TO;RD 384-D-FISI-23
;22200076.0;20241.0;AM;RD 480-D-FISI-24
;22200076.0;20242.0;TO;RD 108-D-FISI-24
;22200076.0;20202.0;AM;RD 281-D-FISI-20
;22200076.0;20230.0;TO;RD 538-D-FISI-23
;22200076.0;20202.0;AM;RD 596-D-FISI-20
;22200076.0;20242.0;AM;RD 387-D-FISI-24
;22200076.0;20251.0;AM;RD 146-D-FISI-25
;22200076.0;20241.0;AM;RD 185-D-FISI-24
;22200076.0;20251.0;AM;RD 169-D-FISI-25
;22200076.0;20240.0;AM;RD 767-D-FISI-24
;22200076.0;20250.0;AM;RD 441-D-FISI-25
;22200076.0;20230.0;TO;RD 308-D-FISI-23
;22200076.0;20202.0;AM;RD 122-D-FISI-20
;22200076.0;20222.0;TO;RD 713-D-FISI-22
;22200076.0;20241.0;AM;RD 641-D-FISI-24
;22200076.0;20221.0;TO;RD 726-D-FISI-22
;22200076.0;20231.0;TO;RD 648-D-FISI-23
;22200076.0;20250.0;AM;RD 786-D-FISI-25
;22200076.0;20211.0;AM;RD 586-D-FISI-21
;22200076.0;20211.0;AM;RD 296-D-FISI-21
;22200076.0;20202.0;TO;RD 237-D-FISI-20
;22200076.0;20231.0;TO;RD 640-D-FISI-23
;22200076.0;20222.0;TO;RD 643-D-FISI-22
;22200076.0;20250.0;AM;RD 676-D-FISI-25
;22200076.0;20232.0;AM;RD 440-D-FISI-23
;22200077.0;20221.0;AM;RD 781-D-FISI-22
;22200077.0;20211.0;AM;RD 245-D-FISI-21
;22200077.0;20241.0;AM;RD 699-D-FISI-24
;22200077.0;20241.0;AM;RD 155-D-FISI-24
;22200077.0;20241.0;TO;RD 750-D-FISI-24
;22200077.0;20242.0;TO;RD 243-D-FISI-24
;22200077.0;20250.0;TO;RD 139-D-FISI-25
;22200077.0;20230.0;TO;RD 204-D-FISI-23
;22200077.0;20202.0;AM;RD 481-D-FISI-20
;22200077.0;20230.0;AM;RD 784-D-FISI-23
;22200077.0;20192.0;AM;RD 492-D-FISI-19
;22200077.0;20190.0;TO;RD 319-D-FISI-19
;22200077.0;20191.0;TO;RD 581-D-FISI-19
;22200077.0;20202.0;AM;RD 799-D-FISI-20
;22200077.0;20250.0;TO;RD 476-D-FISI-25
;22200077.0;20190.0;AM;RD 408-D-FISI-19
;22200077.0;20192.0;TO;RD 109-D-FISI-19
;22200077.0;20250.0;TO;RD 695-D-FISI-25
;22200077.0;20241.0;AM;RD 557-D-FISI-24
;22200077.0;20230.0;TO;RD 100-D-FISI-23
;22200077.0;20210.0;TO;RD 311-D-FISI-21
;22200077.0;20192.0;AM;RD 632-D-FISI-19
;22200077.0;20251.0;AM;RD 331-D-FISI-25
;22200077.0;20232.0;TO;RD 763-D-FISI-23
;22200077.0;20191.0;AM;RD 768-D-FISI-19
;22200077.0;20231.0;AM;RD 749-D-FISI-23
;22200077.0;20242.0;TO;RD 502-D-FISI-24
;22200077.0;20222.0;TO;RD 279-D-FISI-22
;22200077.0;20250.0;AM;RD 446-D-FISI-25
;22200077.0;20251.0;AM;RD 210-D-FISI-25
;22200077.0;20190.0;TO;RD 275-D-FISI-19
;22200077.0;20251.0;AM;RD 434-D-FISI-25
;22200077.0;20241.0;AM;RD 409-D-FISI-24
;22200077.0;20222.0;TO;RD 151-D-FISI-22
