id_estudiante;id_curso;n_reprobaciones;id_semestre
18200100;202W0303;1;22
12200190;2020899 ;1;22
16200234;20W0605 ;1;22
10200156;2020802 ;1;22
17200274;20W0505 ;1;22
17200321;20W0404 ;1;22
09200053;2020801 ;1;22
11200158;2021001 ;1;22
09200053;2020899 ;1;22
09200053;2020905 ;1;22
17200084;20W0303 ;1;22
10200151;2020905 ;1;22
10200151;2021002 ;1;22
17200084;20W0402 ;1;22
17200274;20W0506 ;1;22
17200292;20W0506 ;1;22
17200299;20W0505 ;1;22
17200323;20W0502 ;1;22
18200100;202W0304;1;22
16200091;20W0605 ;1;22
16200088;20W0705 ;1;22
18200100;202W0305;1;22
16200215;20W0505 ;1;22
18200100;202W0306;1;22
18200093;202W0303;1;22
16200094;20W0505 ;1;22
16200228;20W0705 ;1;22
18200100;202W0307;1;22
18200100;202W0301;1;22
18200256;202W0301;1;22
18200256;202W0302;1;22
18200256;202W0303;1;22
18200256;202W0304;1;22
18200256;202W0305;1;22
18200256;202W0306;1;22
18200256;202W0307;1;22
18200083;202W0301;1;22
18200083;202W0302;1;22
18200083;202W0303;1;22
18200083;202W0304;1;22
18200083;202W0305;1;22
18200083;202W0306;1;22
18200083;202W0307;1;22
18200096;202W0303;1;22
18200300;202W0301;1;22
18200300;202W0302;1;22
13200052;2020203 ;6;22
13200052;2020204 ;1;22
13200052;2020402 ;1;22
13200052;2020405 ;1;22
13200052;2020406 ;2;22
10200068;2020804 ;1;22
10200068;2020905 ;1;22
12200215;2021001 ;1;22
12200215;2021003 ;1;22
15200218;20W0801 ;1;22
15200218;20W0806 ;2;22
14200052;2020302 ;1;22
14200052;2020303 ;1;22
14200052;2020304 ;2;22
14200052;2020306 ;1;22
14200052;2020401 ;1;22
14200052;2020402 ;1;22
15200218;20W0E03 ;1;22
14200053;2020402 ;1;22
14200224;2020402 ;2;22
14200053;2020404 ;1;22
14200224;2020505 ;1;22
14200053;2020505 ;2;22
13200221;2021005 ;1;22
18200327;20W0305 ;1;22
18200327;20W0405 ;1;22
18200327;20W0503 ;1;22
18200327;20W0201 ;1;22
18200327;20W0207 ;1;22
15200248;20W0201 ;3;22
15200248;20W0303 ;3;22
17200089;20W0304 ;1;22
16200240;20W0303 ;1;22
09200159;2020899 ;1;22
09200159;2021002 ;1;22
16200230;20W0505 ;1;22
18200282;202W0306;1;22
15200197;20W0801 ;1;22
17200105;20W0505 ;1;22
15200197;20W0901 ;1;22
16200093;20W0701 ;1;22
17200314;20W0505 ;1;22
17200314;20W0506 ;1;22
15200197;20W0E01 ;1;22
15200214;20W0704 ;1;22
15200214;20W0705 ;1;22
15200214;20W0801 ;1;22
15200063;20W0805 ;1;22
18200276;202W0301;1;22
18200276;202W0303;1;22
18200296;202W0301;1;22
18200296;202W0303;1;22
18200297;202W0301;1;22
15200233;20W0806 ;1;22
18200297;202W0302;1;22
18200297;202W0304;1;22
18200297;202W0305;1;22
18200297;202W0306;1;22
18200298;202W0301;1;22
18200298;202W0305;1;22
18200319;202W0301;1;22
18200252;202W0301;1;22
18200252;202W0307;1;22
18200115;202W0303;1;22
18200264;202W0303;1;22
18200264;202W0306;1;22
18200304;202W0303;1;22
18200324;202W0302;1;22
18200324;202W0305;1;22
18200098;202W0303;1;22
18200310;202W0301;1;22
18200310;202W0303;1;22
18200310;202W0305;1;22
18200104;202W0303;1;22
18200071;202W0301;1;22
18200071;202W0303;1;22
18200077;202W0302;1;22
18200125;202W0303;1;22
18200081;202W0306;1;22
14200204;2021002 ;1;22
12200212;2020899 ;1;22
14200195;2020799 ;1;22
14200195;2020904 ;1;22
18200328;20W0404 ;1;22
11200030;2020802 ;1;22
11200030;2021099 ;1;22
10200176;2020602 ;1;22
14200219;2021002 ;1;22
11200169;2020899 ;1;22
10200176;2020798 ;1;22
10200176;2020805 ;1;22
10200169;2020898 ;1;22
12200191;2020702 ;1;22
12200191;2020798 ;1;22
12200191;2020805 ;1;22
11200033;2020899 ;1;22
18200269;202W0307;1;22
17200331;20W0404 ;1;22
11200033;2021098 ;1;22
17200331;20W0505 ;1;22
17200285;20W0505 ;1;22
18200318;202W0301;1;22
17200332;20W0505 ;1;22
18200108;202W0301;1;22
10200220;2021002 ;1;22
17200271;20W0505 ;1;22
18200108;202W0305;1;22
18200269;202W0301;1;22
18200269;202W0304;1;22
18200108;202W0307;1;22
18200074;202W0303;1;22
18200080;202W0301;1;22
15200237;20W0602 ;1;22
18200080;202W0306;1;22
18200080;202W0307;1;22
18200303;202W0303;1;22
18200306;202W0307;1;22
18200279;202W0303;1;22
18200247;202W0303;1;22
18200247;202W0306;1;22
18200117;202W0302;1;22
18200117;202W0306;1;22
18200259;202W0301;1;22
18200259;202W0302;1;22
18200259;202W0303;1;22
18200322;202W0303;1;22
18200105;202W0303;1;22
18200086;202W0303;1;22
11200156;2020701 ;3;22
11200156;2020802 ;1;22
05200053;201104  ;2;3
05200053;201203M ;2;3
05200053;207008  ;2;3
05200053;208007  ;1;3
02200002;201203M ;1;3
08200008;201203M ;4;3
02200002;205006  ;5;3
06200015;207002  ;2;3
02200002;206008  ;1;3
02200002;207003  ;2;3
02200002;207007  ;1;3
02200002;207008  ;1;3
06200015;207007  ;2;3
06200015;207008  ;7;3
06200015;209008  ;1;3
07200055;201210  ;1;3
08200081;201203M ;8;3
07200055;204004  ;2;3
08200009;208007  ;2;3
08200081;204004  ;1;3
07200031;208008  ;4;3
08200081;204006  ;2;3
08200081;204007  ;1;3
08200081;206011  ;5;3
08200081;207010  ;1;3
05200003;204004  ;2;3
06200147;202008  ;2;3
05200003;206008  ;6;3
04200015;207002  ;4;3
04200015;207007  ;2;3
05200003;208007  ;1;3
06200147;205008  ;1;3
03200028;201203M ;1;3
08200090;201207  ;2;3
03200028;206008  ;3;3
03200028;208010  ;1;3
08200090;208001  ;1;3
08200090;208007  ;1;3
08200090;208008  ;3;3
05200046;203001  ;2;3
05200046;205006  ;2;3
05200046;205010  ;1;3
08200182;206008  ;2;3
973021  ;203008  ;1;3
06200164;209007  ;2;3
973021  ;206008  ;3;3
973021  ;206010  ;3;3
973021  ;206011  ;4;3
04200115;201203M ;2;3
07200092;201203M ;3;3
06200086;201211  ;1;3
00110574;202009  ;2;3
04200115;208009  ;1;3
04200115;209003  ;2;3
04200115;209005M ;1;3
04200115;209006  ;1;3
07200092;201101  ;2;3
00110574;206008  ;3;3
06200086;209007  ;2;3
00110574;207008  ;1;3
00110574;207010  ;3;3
00110574;208003  ;1;3
01113991;202009  ;2;3
07200092;209007  ;3;3
05200127;201203M ;4;3
08200153;205001  ;1;3
04200026;202001  ;2;3
08200153;205009  ;7;3
08200153;206008  ;1;3
04200053;201208  ;1;3
08200153;207008  ;1;3
04200053;201210  ;4;3
05200127;206008  ;7;3
05200127;207002  ;3;3
05200127;208007  ;2;3
05200127;208009  ;2;3
05200127;209003  ;2;3
01113991;209005M ;2;3
00115103;201106  ;2;3
08200213;201104  ;2;3
08200213;201105  ;2;3
00115103;204006  ;3;3
01114126;205009  ;7;3
00115103;205009  ;7;3
00115103;206001  ;2;3
00115103;207007  ;2;3
00115103;208007  ;2;3
06200176;201105  ;2;3
01114126;206008  ;3;3
01114126;207002  ;2;3
00110878;201203M ;2;3
00110878;201211  ;1;3
05200161;201105  ;2;3
07200108;204004  ;6;3
07200108;205001  ;4;3
07200108;205008  ;1;3
07200108;205009  ;1;3
00110878;208008  ;1;3
08200056;201101  ;2;3
08200056;209007  ;2;3
06200193;206001  ;1;3
06200193;206010  ;3;3
06200193;207007  ;4;3
06200193;207008  ;2;3
06200193;207010  ;1;3
08200061;206007  ;2;3
07200186;201210  ;1;3
07200186;205006  ;3;3
18200132;20118031;1;3
18200132;20118035;1;3
17200216;2010404 ;1;3
17200216;2010304 ;2;3
11200061;201203M ;1;3
11200061;201205  ;1;3
11200061;201208  ;1;3
16200001;2010504 ;2;3
13200104;201101  ;1;3
17200197;2010404 ;2;3
11200061;208008  ;3;3
14200104;2010501 ;3;3
13200104;208008  ;3;3
09200001;201101  ;1;3
18200241;2010503 ;1;3
16200105;2010204 ;3;3
14200002;2010303 ;4;3
17200135;2010404 ;1;3
16200105;2010305 ;1;3
17200135;2010405 ;2;3
16200105;2010405 ;1;3
16200105;2010503 ;2;3
14200002;2010501 ;3;3
14200060;2010706 ;2;3
14200060;2010802 ;1;3
09200001;209007  ;2;3
15200103;2010601 ;2;3
15200103;2010606 ;2;3
16200105;2010601 ;1;3
16200105;2011113 ;1;3
14200002;2010604 ;1;3
14200066;2010402 ;1;3
14200002;2010703 ;2;3
14200002;2010706 ;1;3
14200066;2010503 ;5;3
17200042;2010204 ;2;3
14200066;2010506 ;5;3
14200066;2010601 ;1;3
14200066;2010607 ;1;3
14200066;2010804 ;1;3
14200066;2010805 ;1;3
17200135;2010501 ;1;3
16200106;2010201 ;1;3
16200106;2010203 ;2;3
16200106;2010204 ;2;3
16200106;2010205 ;1;3
10200073;208008  ;3;3
16200106;2010206 ;2;3
16200113;2010405 ;2;3
09200187;203001  ;3;3
15200006;2010304 ;5;3
15200006;2010305 ;5;3
15200006;2010405 ;1;3
15200006;2010501 ;2;3
16200113;2010502 ;2;3
15200006;2010503 ;2;3
09200187;203005  ;2;3
15200006;2010602 ;1;3
17200142;2010203 ;2;3
14200128;2010302 ;5;3
16200113;2010503 ;2;3
10200150;205006  ;1;3
09200187;205006  ;3;3
13200093;204001  ;3;3
13200093;204007  ;3;3
09200187;205010  ;1;3
13200093;205006  ;3;3
13200093;205007  ;2;3
13200093;205009  ;1;3
13200093;205010  ;2;3
16200111;2010503 ;2;3
16200113;2010505 ;2;3
16200012;2010304 ;1;3
10200150;206001  ;1;3
16200012;2010305 ;1;3
10200150;206010  ;3;3
14200073;2010607 ;2;3
14200128;2010503 ;2;3
12200145;208008  ;2;3
14200128;2010504 ;1;3
12200145;208010  ;2;3
14200128;2010507 ;1;3
18200241;2010104 ;2;3
18200241;2010203 ;1;3
14200128;2010601 ;1;3
14200128;2010603 ;1;3
10200150;207003  ;1;3
10200150;207007  ;2;3
14200073;2010704 ;2;3
10200150;207008  ;2;3
16200012;2010401 ;2;3
16200113;2010506 ;2;3
13200008;201105  ;2;3
15200109;2010401 ;2;3
15200109;2010405 ;1;3
15200012;2010505 ;3;3
15200012;2010805 ;1;3
16200196;2010405 ;2;3
15200109;2010504 ;1;3
09200013;204004  ;3;3
09200013;205009  ;2;3
15200191;204002  ;2;3
09200211;201211  ;2;3
17200069;2010306 ;3;3
15200164;2010504 ;1;3
15200164;2010505 ;2;3
15200191;205009  ;1;3
17200069;2010401 ;1;3
13200151;203007  ;3;3
15200191;207009  ;1;3
13200151;204001  ;2;3
15200164;2010507 ;2;3
13200151;205006  ;1;3
17200069;2010402 ;1;3
17200069;2010404 ;1;3
15200164;2010601 ;1;3
15200164;2010602 ;1;3
15200164;2010606 ;1;3
16200198;2010607 ;2;3
17200069;2010503 ;1;3
17200068;2010303 ;2;3
16200198;2010701 ;1;3
17200054;2010302 ;2;3
16200115;2010303 ;2;3
16200115;2010405 ;1;3
17200054;2010303 ;3;3
17200054;2010304 ;3;3
11200063;205008  ;2;3
17200054;2010305 ;3;3
11200063;206007  ;1;3
11200063;207010  ;1;3
17200054;2010306 ;1;3
15200119;2010106 ;2;3
16200120;2010401 ;1;3
16200120;2010402 ;2;3
16200120;2010403 ;1;3
14200014;2010802 ;1;3
14200014;2010805 ;2;3
14200014;2011110 ;1;3
16200120;2010404 ;1;3
16200120;2010405 ;1;3
15200119;2010201 ;2;3
15200119;2010302 ;1;3
16200121;2010204 ;3;3
16200121;2010205 ;1;3
16200121;2010206 ;2;3
16200123;2010204 ;4;3
14200084;2010303 ;2;3
14200084;2010305 ;2;3
14200084;2010306 ;1;3
16200122;2010401 ;1;3
11200069;205006  ;2;3
14200084;2010503 ;1;3
16200122;2010405 ;3;3
11200069;206001  ;1;3
16200123;2010302 ;3;3
14200132;2010502 ;1;3
14200084;2010706 ;2;3
14200132;2010504 ;2;3
14200132;2010505 ;1;3
16200123;2010305 ;1;3
14200132;2010606 ;1;3
14200132;2010805 ;1;3
16200123;2010306 ;1;3
10200185;201101  ;2;3
18200048;20118031;1;3
18200048;20118032;1;3
18200048;20118033;1;3
18200048;20118035;1;3
17200226;2010204 ;2;3
17200051;2010203 ;3;3
17200226;2010305 ;1;3
17200055;2010402 ;1;3
17200055;2010404 ;2;3
11200076;201106  ;1;3
10200185;208009  ;1;3
16200126;2010504 ;2;3
17200226;2010405 ;1;3
17200226;2010503 ;1;3
17200226;2010505 ;1;3
17200164;2010203 ;3;3
17200160;2010203 ;3;3
13200159;201203M ;3;3
17200160;2010204 ;1;3
12200090;206001  ;1;3
12200090;206007  ;1;3
12200090;206009  ;2;3
12200090;206011  ;1;3
17200160;2010205 ;1;3
17200160;2010206 ;3;3
17200160;2010301 ;1;3
17200160;2011115 ;1;3
11200079;201211  ;1;3
11200076;203005  ;1;3
14200087;2010405 ;1;3
14200087;2010501 ;1;3
11200076;205006  ;1;3
11200076;206007  ;2;3
14200087;2010502 ;2;3
15200170;2010306 ;4;3
15200170;2010401 ;2;3
11200010;201105  ;3;3
15200170;2010406 ;1;3
16200176;2010304 ;1;3
16200176;2010305 ;2;3
15200170;2010502 ;2;3
16200176;2010402 ;1;3
16200176;2010405 ;2;3
16200176;2010501 ;2;3
13200159;207003  ;1;3
14200137;2010505 ;2;3
13200159;207009  ;1;3
13200159;207010  ;2;3
14200137;2010601 ;1;3
16200176;2010603 ;1;3
14200137;2010707 ;1;3
15200170;2010505 ;2;3
14200137;2010807 ;1;3
15200170;2011115 ;1;3
09200176;201101  ;2;3
17200162;2010203 ;2;3
11200079;205006  ;2;3
11200080;205001  ;1;3
11200080;205009  ;2;3
09200176;209006  ;3;3
09200176;209007  ;2;3
16200177;2010302 ;3;3
17200162;2010304 ;1;3
11200079;209007  ;2;3
17200164;2010204 ;1;3
16200177;2010501 ;2;3
16200177;2010503 ;2;3
16200177;2011115 ;1;3
17200230;2010303 ;2;3
17200164;2010401 ;1;3
17200164;2011115 ;2;3
17200230;2010304 ;2;3
17200163;2010404 ;2;3
17200163;2010405 ;1;3
17200230;2010305 ;1;3
14200089;2010303 ;1;3
14200089;2010304 ;2;3
17200051;2010204 ;2;3
14200089;2010306 ;1;3
17200051;2010205 ;1;3
14200091;2010302 ;7;3
14200089;2011115 ;1;3
15200023;2010303 ;1;3
14200091;2010303 ;7;3
15200022;2010504 ;2;3
15200023;2010405 ;2;3
17200051;2010401 ;1;3
14200091;2010405 ;2;3
17200051;2011115 ;1;3
17200036;2010302 ;2;3
17200036;2010404 ;1;3
17200036;2010405 ;1;3
16200017;2010405 ;1;3
16200017;2010504 ;2;3
16200017;2010601 ;2;3
16200017;2011115 ;1;3
12200014;209007  ;2;3
14200092;2010604 ;2;3
14200092;2010704 ;1;3
14200092;2010802 ;1;3
16200178;2010303 ;3;3
17200043;2010306 ;1;3
15200126;2010201 ;3;3
16200178;2010606 ;1;3
15200126;2010206 ;1;3
15200126;2010302 ;3;3
16200021;2010204 ;2;3
17200180;2010201 ;2;3
16200021;2010302 ;5;3
13200098;201211  ;1;3
16200021;2010401 ;2;3
13200098;207002  ;1;3
13200098;207010  ;3;3
13200098;208008  ;1;3
16200021;2010405 ;1;3
13200166;206001  ;5;3
16200021;2010503 ;1;3
17200043;2010204 ;2;3
11200174;201105  ;2;3
17200043;2010302 ;1;3
13200030;201206  ;1;3
16200134;2010603 ;2;3
16200134;2010703 ;1;3
16200134;2010704 ;1;3
16200134;2010707 ;1;3
13200030;201210  ;1;3
17200175;2010203 ;3;3
17200175;2010204 ;1;3
17200175;2010205 ;1;3
17200237;2010205 ;3;3
15200131;2010405 ;3;3
17200175;2010207 ;1;3
15200131;2010505 ;1;3
12200021;205006  ;2;3
12200021;205007  ;4;3
12200021;205008  ;2;3
15200131;2010506 ;1;3
12200021;206001  ;2;3
12200021;206007  ;1;3
15200131;2010603 ;1;3
17200175;2011115 ;1;3
17200175;2011116 ;1;3
15200131;2010703 ;1;3
16200023;2010206 ;2;3
17200237;2010304 ;1;3
17200237;2010306 ;2;3
16200139;2010204 ;5;3
17200177;2010204 ;4;3
16200137;2010402 ;1;3
16200136;2010402 ;2;3
15200175;2010404 ;2;3
16200137;2010405 ;1;3
15200175;2010606 ;2;3
16200136;2010405 ;1;3
16200136;2010503 ;2;3
13200030;209007  ;2;3
16200137;2010406 ;2;3
16200137;2010501 ;1;3
16200137;2011113 ;1;3
15200056;2010707 ;2;3
10200120;201105  ;2;3
16200139;2010302 ;2;3
16200139;2011113 ;1;3
17200180;2010204 ;3;3
17200024;2010302 ;3;3
17200024;2010305 ;3;3
16200199;2010304 ;3;3
14200103;2010607 ;2;3
16200199;2010601 ;1;3
14200103;2011006 ;1;3
17200177;2010302 ;1;3
10200120;201207  ;1;3
10200120;201208  ;1;3
17200183;2010302 ;1;3
17200024;2010405 ;1;3
17200024;2010501 ;1;3
17200183;2010305 ;2;3
14200026;2010601 ;2;3
12200030;201204  ;1;3
14200026;2010807 ;1;3
16200024;2010304 ;3;3
11200098;202003  ;5;3
16200024;2010507 ;1;3
16200024;2010601 ;1;3
16200143;2010405 ;2;3
16200024;2010603 ;1;3
16200143;2010504 ;2;3
16200143;2010601 ;1;3
16200143;2010604 ;1;3
16200143;2010606 ;1;3
16200148;2010601 ;2;3
12200030;207010  ;2;3
16200148;2010602 ;1;3
16200148;2010604 ;1;3
16200148;2010606 ;1;3
14200030;2010601 ;1;3
14200030;2010707 ;2;3
14200030;2010804 ;1;3
13200087;201203M ;2;3
09200109;201105  ;2;3
17200067;2010302 ;2;3
16200149;2010204 ;4;3
10200123;202003  ;4;3
10200123;202007  ;3;3
10200123;202008  ;1;3
10200123;203004  ;1;3
15200142;2010302 ;3;3
15200033;2010601 ;1;3
15200142;2010303 ;2;3
10200123;204008  ;2;3
17200067;2010201 ;2;3
17200067;2010204 ;4;3
15200033;2010607 ;2;3
15200033;2010701 ;1;3
16200149;2010302 ;1;3
16200149;2010305 ;1;3
16200149;2011115 ;1;3
15200034;2010504 ;2;3
15200034;2010505 ;1;3
15200034;2010601 ;1;3
13200087;208003  ;1;3
13200087;208008  ;1;3
13200087;208010  ;1;3
15200034;2010606 ;1;3
15200034;2011116 ;1;3
15200142;2010304 ;1;3
15200142;2010305 ;2;3
15200176;2010302 ;3;3
15200176;2010303 ;3;3
15200176;2010304 ;3;3
15200176;2010405 ;1;3
15200176;2010406 ;1;3
14200109;2010302 ;3;3
13200176;209007  ;1;3
14200109;2010303 ;1;3
14200035;2010502 ;1;3
16200151;2010402 ;2;3
14200035;2010505 ;1;3
14200035;2010507 ;2;3
16200151;2010405 ;2;3
16200151;2010406 ;1;3
12200112;205007  ;5;3
13200176;201101  ;2;3
13200176;201210  ;1;3
14200109;2010304 ;1;3
16200151;2011113 ;1;3
12200112;208007  ;1;3
12200112;208010  ;1;3
14200109;2010305 ;3;3
15200148;2010204 ;4;3
17200190;2010303 ;2;3
15200148;2010205 ;2;3
14200109;2010405 ;1;3
14200109;2010501 ;1;3
14200109;2010503 ;1;3
16200183;2010402 ;2;3
16200183;2010403 ;2;3
10200238;205008  ;2;3
10200238;205009  ;2;3
12200171;201204  ;2;3
14200148;2010405 ;1;3
14200148;2010501 ;2;3
14200148;2010505 ;3;3
14200148;2010603 ;1;3
16200183;2010406 ;1;3
16200183;2010504 ;1;3
14200148;2010704 ;1;3
14200148;2010707 ;1;3
14200148;2010801 ;1;3
14200148;2011115 ;1;3
15200148;2010302 ;1;3
16200183;2010507 ;1;3
16200183;2010603 ;1;3
15200148;2010405 ;1;3
15200145;2010303 ;2;3
15200145;2010304 ;1;3
15200145;2010305 ;1;3
17200199;2010302 ;3;3
15200145;2010401 ;1;3
15200145;2010402 ;1;3
11200189;204006  ;1;3
11200189;205009  ;6;3
11200189;206009  ;1;3
17200199;2010303 ;2;3
16200050;2010401 ;3;3
15200152;2010201 ;1;3
15200152;2010202 ;1;3
15200152;2010203 ;3;3
15200152;2010204 ;3;3
15200152;2010205 ;3;3
15200152;2010206 ;2;3
15200040;2010204 ;2;3
15200040;2010205 ;1;3
15200040;2010206 ;2;3
14200111;2010505 ;2;3
16200050;2010405 ;2;3
14200111;2010601 ;1;3
14200111;2010606 ;1;3
14200111;2010607 ;1;3
14200111;2010801 ;1;3
14200111;2011115 ;1;3
16200050;2010503 ;1;3
15200040;2010301 ;1;3
17200199;2010405 ;1;3
12200171;206007  ;4;3
17200199;2010503 ;1;3
14200178;2010401 ;4;3
12200171;207009  ;1;3
14200178;2010607 ;1;3
13200041;201101  ;1;3
17200202;2010205 ;2;3
13200080;201210  ;1;3
17200013;2010302 ;2;3
17200013;2010303 ;2;3
17200013;2010304 ;1;3
17200202;2010303 ;1;3
17200202;2010304 ;1;3
13200080;205006  ;2;3
17200202;2010401 ;1;3
17200202;2010402 ;1;3
11200193;202003  ;1;3
17200013;2010401 ;1;3
17200013;2010403 ;1;3
14200040;2010405 ;1;3
14200040;2010501 ;2;3
14200040;2010502 ;1;3
13200080;206011  ;1;3
17200013;2010405 ;1;3
16200159;2010304 ;2;3
14200115;2010302 ;2;3
14200115;2010303 ;1;3
13200080;208008  ;1;3
14200115;2010306 ;2;3
11200193;202007  ;2;3
12200129;201101  ;2;3
16200159;2010401 ;1;3
17200008;2010203 ;3;3
13200041;207002  ;3;3
17200243;2010303 ;2;3
14200114;2010605 ;1;3
17200045;2010303 ;2;3
13200041;208008  ;3;3
14200114;2010706 ;2;3
14200114;2010707 ;2;3
15200041;2010604 ;2;3
14200114;2010806 ;3;3
14200114;2010905 ;1;3
17200045;2010305 ;1;3
16200159;2010302 ;2;3
17200038;2010306 ;3;3
17200045;2010402 ;2;3
17200038;2010402 ;2;3
16200035;2010606 ;2;3
12200129;201106  ;1;3
16200037;2010304 ;2;3
17200243;2010402 ;1;3
17200243;2010406 ;1;3
17200214;2010303 ;2;3
17200212;2010206 ;2;3
14200159;2010705 ;2;3
17200212;2010301 ;1;3
14200159;2010805 ;2;3
14200159;2011116 ;1;3
16200037;2010404 ;1;3
16200037;2010405 ;1;3
16200037;2010406 ;1;3
16200037;2010501 ;1;3
16200037;2011115 ;1;3
17200214;2010401 ;2;3
13200187;201104  ;2;3
16200163;2010501 ;1;3
16200163;2010503 ;2;3
16200163;2010507 ;1;3
16200163;2010606 ;1;3
12200129;209007  ;3;3
14200122;2010601 ;2;3
14200122;2010605 ;1;3
17200060;2010204 ;1;3
17200060;2010205 ;1;3
17200060;2010302 ;1;3
17200060;2011120 ;1;3
11200158;2021001 ;1;23
17200077;20W0505 ;1;23
16200207;20W0106 ;2;23
16200207;20W0202 ;1;23
15200218;20W0801 ;1;23
15200218;20W0806 ;2;23
15200218;20W0E03 ;1;23
13200050;2020302 ;6;23
17200262;20W0303 ;3;23
17200262;20W0402 ;2;23
17200262;20W0404 ;1;23
16200219;20W0303 ;4;23
13200050;2020601 ;4;23
13200050;2020704 ;1;23
13200050;2020705 ;1;23
13200050;2020798 ;1;23
16200219;20W0605 ;1;23
09200139;2020605 ;2;23
09200139;2020606 ;1;23
17200266;20W0201 ;1;23
14200184;2020904 ;2;23
15200202;20W0205 ;2;23
16200059;20W0303 ;2;23
17200083;20W0304 ;2;23
17200083;20W0402 ;1;23
12200220;2020401 ;4;23
12200220;2020402 ;3;23
13200212;2020902 ;2;23
13200212;2020904 ;1;23
13200212;2020905 ;1;23
13200212;2021001 ;1;23
17200267;20W0203 ;2;23
12200220;2020504 ;1;23
17200267;20W0204 ;1;23
12200220;2020805 ;1;23
16200059;20W0505 ;1;23
16200059;20W0605 ;3;23
17200266;20W0102 ;3;23
15200196;20W0302 ;1;23
15200196;20W0303 ;1;23
15200196;20W0305 ;3;23
15200196;20W0501 ;3;23
15200196;20W0502 ;3;23
10200143;2020303 ;3;23
16200055;20W0303 ;1;23
16200055;20W0304 ;2;23
10200143;2020402 ;1;23
11200129;2020604 ;1;23
16200055;20W0402 ;1;23
17200258;20W0301 ;1;23
11200129;2020903 ;1;23
11200129;2021099 ;2;23
17200258;20W0302 ;1;23
17200075;20W0302 ;1;23
16200217;20W0203 ;4;23
16200257;20W0302 ;5;23
17200277;20W0204 ;2;23
16200213;20W0302 ;1;23
16200213;20W0303 ;1;23
16200213;20W0304 ;1;23
16200213;20W0305 ;2;23
17200075;20W0303 ;2;23
16200254;20W0505 ;1;23
16200254;20W0506 ;1;23
16200254;20W0602 ;2;23
16200217;20W0305 ;1;23
16200217;20W0402 ;2;23
15200068;20W0402 ;2;23
17200270;20W0302 ;2;23
17200270;20W0303 ;3;23
17200075;20W0304 ;2;23
17200279;20W0201 ;2;23
16200257;20W0401 ;3;23
14200047;2020304 ;4;23
16200090;20W0505 ;1;23
16200090;20W0506 ;1;23
11200142;2020701 ;1;23
11200142;2020703 ;1;23
11200142;2020704 ;2;23
11200215;2020804 ;1;23
16200090;20W0605 ;2;23
11200215;2020905 ;2;23
10200157;2020503 ;6;23
14200047;2020701 ;1;23
14200047;2020798 ;1;23
17200279;20W0203 ;2;23
10200157;2020506 ;2;23
14200193;2020804 ;2;23
17200092;20W0303 ;3;23
13200115;2020701 ;2;23
15200210;20W0704 ;1;23
10200157;2020702 ;1;23
15200210;20W0805 ;2;23
15200210;20W0E03 ;1;23
15200210;20W0E05 ;1;23
17200279;20W0204 ;2;23
17200279;20W0205 ;1;23
17200286;20W0201 ;3;23
17200092;20W0402 ;2;23
16200257;20W0404 ;1;23
17200092;20W0404 ;1;23
09200054;2021002 ;2;23
11200037;2020705 ;1;23
16200222;20W0201 ;3;23
11200037;2020804 ;2;23
16200222;20W0203 ;3;23
16200222;20W0205 ;2;23
12200058;2020302 ;6;23
14200051;2020703 ;3;23
14200050;2020604 ;2;23
14200049;2020505 ;3;23
15200086;20W0801 ;1;23
15200086;20W0805 ;2;23
15200086;20W0E01 ;1;23
15200086;20W0E03 ;1;23
14200050;2020606 ;1;23
16200222;20W0305 ;2;23
12200058;2020505 ;2;23
16200258;20W0602 ;2;23
14200049;2020701 ;1;23
14200049;2020705 ;1;23
16200258;20W0604 ;1;23
14200051;2020606 ;2;23
16200223;20W0201 ;2;23
16200223;20W0203 ;2;23
16200223;20W0205 ;2;23
16200223;20W0207 ;2;23
16200223;20W0305 ;1;23
17200286;20W0102 ;4;23
14200051;2020705 ;4;23
14200051;2020798 ;1;23
17200258;20W0303 ;1;23
17200258;20W0304 ;2;23
17200258;20W0305 ;1;23
17200318;20W0303 ;3;23
17200318;20W0401 ;1;23
17200088;20W0107 ;4;23
17200318;20W0403 ;1;23
15200198;20W0302 ;3;23
15200198;20W0304 ;3;23
15200198;20W0305 ;2;23
15200198;20W0401 ;1;23
15200198;20W0402 ;1;23
16200208;20W0303 ;2;23
16200086;20W0505 ;2;23
16200086;20W0506 ;1;23
16200086;20W0602 ;1;23
16200208;20W0304 ;3;23
16200208;20W0402 ;1;23
14200051;2020802 ;1;23
14200051;2020803 ;1;23
16200225;20W0203 ;4;23
17200295;20W0302 ;1;23
16200225;20W0304 ;2;23
17200294;20W0404 ;2;23
13200239;2020905 ;2;23
15200216;20W0605 ;2;23
15200216;20W0702 ;1;23
11200184;2020302 ;3;23
15200074;20W0804 ;1;23
15200074;20W0805 ;2;23
15200074;20W0E01 ;1;23
14200052;2020302 ;1;23
17200295;20W0303 ;1;23
14200052;2020303 ;1;23
14200052;2020304 ;2;23
14200052;2020306 ;1;23
14200052;2020401 ;1;23
14200052;2020402 ;1;23
14200196;2020701 ;1;23
14200196;2020703 ;2;23
11200184;2020402 ;4;23
14200196;2020704 ;2;23
17200295;20W0304 ;3;23
11200184;2020503 ;1;23
11200184;2020504 ;2;23
11200184;2020505 ;1;23
17200295;20W0305 ;2;23
