cod_escuela;cod_semestre;cod_alumno;cod_plan;cod_asignatura;num_rep
1;20192;16200163;2014  ;2010501 ;1
1;20192;16200163;2014  ;2010503 ;2
1;20192;16200163;2014  ;2010507 ;1
1;20192;16200163;2014  ;2010606 ;1
1;20192;12200129;2009  ;209007  ;3
1;20192;14200122;2014  ;2010601 ;2
1;20192;14200122;2014  ;2010605 ;1
1;20192;17200060;2014  ;2010204 ;1
1;20192;17200060;2014  ;2010205 ;1
1;20192;17200060;2014  ;2010302 ;1
1;20192;17200060;2014  ;2011120 ;1
2;20192;11200158;2009  ;2021001 ;1
2;20192;17200077;2015  ;20W0505 ;1
2;20192;16200207;2015  ;20W0106 ;2
2;20192;16200207;2015  ;20W0202 ;1
2;20192;15200218;2015  ;20W0801 ;1
2;20192;15200218;2015  ;20W0806 ;2
2;20192;15200218;2015  ;20W0E03 ;1
2;20192;13200050;2009  ;2020302 ;6
2;20192;17200262;2015  ;20W0303 ;3
2;20192;17200262;2015  ;20W0402 ;2
2;20192;17200262;2015  ;20W0404 ;1
2;20192;16200219;2015  ;20W0303 ;4
2;20192;13200050;2009  ;2020601 ;4
2;20192;13200050;2009  ;2020704 ;1
2;20192;13200050;2009  ;2020705 ;1
2;20192;13200050;2009  ;2020798 ;1
2;20192;16200219;2015  ;20W0605 ;1
2;20192;09200139;2009  ;2020605 ;2
2;20192;09200139;2009  ;2020606 ;1
2;20192;17200266;2015  ;20W0201 ;1
2;20192;14200184;2009  ;2020904 ;2
2;20192;15200202;2015  ;20W0205 ;2
2;20192;16200059;2015  ;20W0303 ;2
2;20192;17200083;2015  ;20W0304 ;2
2;20192;17200083;2015  ;20W0402 ;1
2;20192;12200220;2009  ;2020401 ;4
2;20192;12200220;2009  ;2020402 ;3
2;20192;13200212;2009  ;2020902 ;2
2;20192;13200212;2009  ;2020904 ;1
2;20192;13200212;2009  ;2020905 ;1
2;20192;13200212;2009  ;2021001 ;1
2;20192;17200267;2015  ;20W0203 ;2
2;20192;12200220;2009  ;2020504 ;1
2;20192;17200267;2015  ;20W0204 ;1
2;20192;12200220;2009  ;2020805 ;1
2;20192;16200059;2015  ;20W0505 ;1
2;20192;16200059;2015  ;20W0605 ;3
2;20192;17200266;2015  ;20W0102 ;3
2;20192;15200196;2015  ;20W0302 ;1
2;20192;15200196;2015  ;20W0303 ;1
2;20192;15200196;2015  ;20W0305 ;3
2;20192;15200196;2015  ;20W0501 ;3
2;20192;15200196;2015  ;20W0502 ;3
2;20192;10200143;2009  ;2020303 ;3
2;20192;16200055;2015  ;20W0303 ;1
2;20192;16200055;2015  ;20W0304 ;2
2;20192;10200143;2009  ;2020402 ;1
2;20192;11200129;2009  ;2020604 ;1
2;20192;16200055;2015  ;20W0402 ;1
2;20192;17200258;2015  ;20W0301 ;1
2;20192;11200129;2009  ;2020903 ;1
2;20192;11200129;2009  ;2021099 ;2
2;20192;17200258;2015  ;20W0302 ;1
2;20192;17200075;2015  ;20W0302 ;1
2;20192;16200217;2015  ;20W0203 ;4
2;20192;16200257;2015  ;20W0302 ;5
2;20192;17200277;2015  ;20W0204 ;2
2;20192;16200213;2015  ;20W0302 ;1
2;20192;16200213;2015  ;20W0303 ;1
2;20192;16200213;2015  ;20W0304 ;1
2;20192;16200213;2015  ;20W0305 ;2
2;20192;17200075;2015  ;20W0303 ;2
2;20192;16200254;2015  ;20W0505 ;1
2;20192;16200254;2015  ;20W0506 ;1
2;20192;16200254;2015  ;20W0602 ;2
2;20192;16200217;2015  ;20W0305 ;1
2;20192;16200217;2015  ;20W0402 ;2
2;20192;15200068;2015  ;20W0402 ;2
2;20192;17200270;2015  ;20W0302 ;2
2;20192;17200270;2015  ;20W0303 ;3
2;20192;17200075;2015  ;20W0304 ;2
2;20192;17200279;2015  ;20W0201 ;2
2;20192;16200257;2015  ;20W0401 ;3
2;20192;14200047;2009  ;2020304 ;4
2;20192;16200090;2015  ;20W0505 ;1
2;20192;16200090;2015  ;20W0506 ;1
2;20192;11200142;2009  ;2020701 ;1
2;20192;11200142;2009  ;2020703 ;1
2;20192;11200142;2009  ;2020704 ;2
2;20192;11200215;2009  ;2020804 ;1
2;20192;16200090;2015  ;20W0605 ;2
2;20192;11200215;2009  ;2020905 ;2
2;20192;10200157;2009  ;2020503 ;6
2;20192;14200047;2009  ;2020701 ;1
2;20192;14200047;2009  ;2020798 ;1
2;20192;17200279;2015  ;20W0203 ;2
2;20192;10200157;2009  ;2020506 ;2
2;20192;14200193;2009  ;2020804 ;2
2;20192;17200092;2015  ;20W0303 ;3
2;20192;13200115;2009  ;2020701 ;2
2;20192;15200210;2015  ;20W0704 ;1
2;20192;10200157;2009  ;2020702 ;1
2;20192;15200210;2015  ;20W0805 ;2
2;20192;15200210;2015  ;20W0E03 ;1
2;20192;15200210;2015  ;20W0E05 ;1
2;20192;17200279;2015  ;20W0204 ;2
2;20192;17200279;2015  ;20W0205 ;1
2;20192;17200286;2015  ;20W0201 ;3
2;20192;17200092;2015  ;20W0402 ;2
2;20192;16200257;2015  ;20W0404 ;1
2;20192;17200092;2015  ;20W0404 ;1
2;20192;09200054;2009  ;2021002 ;2
2;20192;11200037;2009  ;2020705 ;1
2;20192;16200222;2015  ;20W0201 ;3
2;20192;11200037;2009  ;2020804 ;2
2;20192;16200222;2015  ;20W0203 ;3
2;20192;16200222;2015  ;20W0205 ;2
2;20192;12200058;2009  ;2020302 ;6
2;20192;14200051;2009  ;2020703 ;3
2;20192;14200050;2009  ;2020604 ;2
2;20192;14200049;2009  ;2020505 ;3
2;20192;15200086;2015  ;20W0801 ;1
2;20192;15200086;2015  ;20W0805 ;2
2;20192;15200086;2015  ;20W0E01 ;1
2;20192;15200086;2015  ;20W0E03 ;1
2;20192;14200050;2009  ;2020606 ;1
2;20192;16200222;2015  ;20W0305 ;2
2;20192;12200058;2009  ;2020505 ;2
2;20192;16200258;2015  ;20W0602 ;2
2;20192;14200049;2009  ;2020701 ;1
2;20192;14200049;2009  ;2020705 ;1
2;20192;16200258;2015  ;20W0604 ;1
2;20192;14200051;2009  ;2020606 ;2
2;20192;16200223;2015  ;20W0201 ;2
2;20192;16200223;2015  ;20W0203 ;2
2;20192;16200223;2015  ;20W0205 ;2
2;20192;16200223;2015  ;20W0207 ;2
2;20192;16200223;2015  ;20W0305 ;1
2;20192;17200286;2015  ;20W0102 ;4
2;20192;14200051;2009  ;2020705 ;4
2;20192;14200051;2009  ;2020798 ;1
2;20192;17200258;2015  ;20W0303 ;1
2;20192;17200258;2015  ;20W0304 ;2
2;20192;17200258;2015  ;20W0305 ;1
2;20192;17200318;2015  ;20W0303 ;3
2;20192;17200318;2015  ;20W0401 ;1
2;20192;17200088;2015  ;20W0107 ;4
2;20192;17200318;2015  ;20W0403 ;1
2;20192;15200198;2015  ;20W0302 ;3
2;20192;15200198;2015  ;20W0304 ;3
2;20192;15200198;2015  ;20W0305 ;2
2;20192;15200198;2015  ;20W0401 ;1
2;20192;15200198;2015  ;20W0402 ;1
2;20192;16200208;2015  ;20W0303 ;2
2;20192;16200086;2015  ;20W0505 ;2
2;20192;16200086;2015  ;20W0506 ;1
2;20192;16200086;2015  ;20W0602 ;1
2;20192;16200208;2015  ;20W0304 ;3
2;20192;16200208;2015  ;20W0402 ;1
2;20192;14200051;2009  ;2020802 ;1
2;20192;14200051;2009  ;2020803 ;1
2;20192;16200225;2015  ;20W0203 ;4
2;20192;17200295;2015  ;20W0302 ;1
2;20192;16200225;2015  ;20W0304 ;2
2;20192;17200294;2015  ;20W0404 ;2
2;20192;13200239;2009  ;2020905 ;2
2;20192;15200216;2015  ;20W0605 ;2
2;20192;15200216;2015  ;20W0702 ;1
2;20192;11200184;2009  ;2020302 ;3
2;20192;15200074;2015  ;20W0804 ;1
2;20192;15200074;2015  ;20W0805 ;2
2;20192;15200074;2015  ;20W0E01 ;1
2;20192;14200052;2009  ;2020302 ;1
2;20192;17200295;2015  ;20W0303 ;1
2;20192;14200052;2009  ;2020303 ;1
2;20192;14200052;2009  ;2020304 ;2
2;20192;14200052;2009  ;2020306 ;1
2;20192;14200052;2009  ;2020401 ;1
2;20192;14200052;2009  ;2020402 ;1
2;20192;14200196;2009  ;2020701 ;1
2;20192;14200196;2009  ;2020703 ;2
2;20192;11200184;2009  ;2020402 ;4
2;20192;14200196;2009  ;2020704 ;2
2;20192;17200295;2015  ;20W0304 ;3
2;20192;11200184;2009  ;2020503 ;1
2;20192;11200184;2009  ;2020504 ;2
2;20192;11200184;2009  ;2020505 ;1
2;20192;17200295;2015  ;20W0305 ;2
2;20192;14200224;2009  ;2020402 ;2
2;20192;14200053;2009  ;2020402 ;1
2;20192;14200197;2009  ;2020505 ;4
2;20192;14200197;2009  ;2020601 ;1
2;20192;17200295;2015  ;20W0401 ;1
2;20192;14200224;2009  ;2020505 ;1
2;20192;14200053;2009  ;2020404 ;1
2;20192;14200197;2009  ;2020701 ;1
2;20192;14200197;2009  ;2020705 ;1
2;20192;14200053;2009  ;2020505 ;2
2;20192;11200214;2009  ;2021002 ;2
2;20192;16200229;2015  ;20W0104 ;2
2;20192;16200229;2015  ;20W0201 ;1
2;20192;11200157;2009  ;2020601 ;2
2;20192;11200157;2009  ;2020604 ;1
2;20192;11200157;2009  ;2020701 ;1
2;20192;11200157;2009  ;2020703 ;1
2;20192;11200157;2009  ;2020705 ;1
2;20192;16200229;2015  ;20W0207 ;1
2;20192;18200330;2015  ;20W0204 ;1
2;20192;16200073;2015  ;20W0505 ;1
2;20192;15200245;2015  ;20W0806 ;2
2;20192;18200330;2015  ;20W0404 ;1
2;20192;16200073;2015  ;20W0605 ;2
2;20192;16200074;2015  ;20W0304 ;2
2;20192;17200298;2015  ;20W0402 ;2
2;20192;11200156;2009  ;2020701 ;3
2;20192;15200078;2015  ;20W0506 ;1
2;20192;11200156;2009  ;2020802 ;1
2;20192;16200074;2015  ;20W0502 ;1
2;20192;15200078;2015  ;20W0604 ;1
2;20192;15200078;2015  ;20W0605 ;2
2;20192;15200078;2015  ;20W0705 ;2
2;20192;16200229;2015  ;20W0102 ;6
2;20192;17200298;2015  ;20W0404 ;1
2;20192;18200330;2015  ;20W0203 ;2
2;20192;15200226;2015  ;20W0201 ;3
2;20192;15200223;2015  ;20W0801 ;2
2;20192;15200223;2015  ;20W0E01 ;1
2;20192;16200248;2015  ;20W0302 ;5
2;20192;11200159;2009  ;2020604 ;2
2;20192;15200225;2015  ;20W0705 ;2
2;20192;17200300;2015  ;20W0201 ;2
2;20192;10200166;2009  ;2021002 ;2
2;20192;11200159;2009  ;2020898 ;1
2;20192;17200300;2015  ;20W0203 ;1
2;20192;17200300;2015  ;20W0204 ;2
2;20192;15200225;2015  ;20W0E01 ;1
2;20192;17200302;2015  ;20W0304 ;2
2;20192;12200198;2009  ;2020902 ;2
2;20192;12200198;2009  ;2020903 ;2
2;20192;15200226;2015  ;20W0305 ;2
2;20192;15200226;2015  ;20W0102 ;9
2;20192;16200237;2015  ;20W0204 ;2
2;20192;15200081;2015  ;20W0503 ;1
2;20192;16200233;2015  ;20W0201 ;2
2;20192;15200081;2015  ;20W0505 ;2
2;20192;16200078;2015  ;20W0505 ;2
2;20192;16200245;2015  ;20W0605 ;2
2;20192;16200237;2015  ;20W0301 ;2
2;20192;15200241;2015  ;20W0302 ;3
2;20192;16200237;2015  ;20W0303 ;2
2;20192;16200237;2015  ;20W0304 ;2
2;20192;15200241;2015  ;20W0303 ;3
2;20192;12200201;2009  ;2020798 ;2
2;20192;17200121;2015  ;20W0203 ;1
2;20192;17200121;2015  ;20W0204 ;2
2;20192;16200248;2015  ;20W0304 ;5
2;20192;16200265;2015  ;20W0305 ;2
2;20192;16200265;2015  ;20W0401 ;1
2;20192;11200164;2009  ;2020601 ;3
2;20192;16200265;2015  ;20W0404 ;1
2;20192;11200164;2009  ;2020701 ;3
2;20192;11200164;2009  ;2020804 ;1
2;20192;11200164;2009  ;2020805 ;1
2;20192;11200164;2009  ;2021099 ;1
2;20192;16200248;2015  ;20W0305 ;2
2;20192;15200241;2015  ;20W0501 ;1
2;20192;11200166;2009  ;2020502 ;4
2;20192;11200166;2009  ;2020503 ;3
2;20192;11200165;2009  ;2020506 ;1
2;20192;15200241;2015  ;20W0503 ;1
2;20192;11200166;2009  ;2020601 ;2
2;20192;11200166;2009  ;2020606 ;1
2;20192;15200241;2015  ;20W0505 ;1
2;20192;16200248;2015  ;20W0402 ;3
2;20192;11200165;2009  ;2020803 ;1
2;20192;11200165;2009  ;2020901 ;1
2;20192;11200165;2009  ;2021001 ;2
2;20192;11200043;2009  ;2020705 ;2
2;20192;11200043;2009  ;2020799 ;2
2;20192;11200168;2009  ;2020402 ;3
2;20192;11200168;2009  ;2020504 ;1
2;20192;12200070;2009  ;2020799 ;2
2;20192;12200070;2009  ;2020805 ;2
2;20192;12200070;2009  ;2020899 ;1
2;20192;16200250;2015  ;20W0205 ;2
2;20192;16200250;2015  ;20W0301 ;3
2;20192;12200070;2009  ;2020903 ;2
2;20192;16200250;2015  ;20W0303 ;2
2;20192;16200250;2015  ;20W0305 ;3
2;20192;17200315;2015  ;20W0303 ;1
2;20192;14200211;2009  ;2020701 ;2
2;20192;14200211;2009  ;2020704 ;1
2;20192;14200211;2009  ;2020705 ;1
2;20192;17200315;2015  ;20W0305 ;2
2;20192;17200315;2015  ;20W0402 ;1
2;20192;17200315;2015  ;20W0404 ;1
2;20192;17200076;2015  ;20W0107 ;3
2;20192;16200056;2015  ;20W0203 ;3
2;20192;17200076;2015  ;20W0203 ;1
2;20192;17200076;2015  ;20W0204 ;1
2;20192;17200076;2015  ;20W0205 ;1
2;20192;16200209;2015  ;20W0203 ;2
2;20192;16200209;2015  ;20W0204 ;2
2;20192;16200209;2015  ;20W0205 ;2
2;20192;16200209;2015  ;20W0206 ;2
2;20192;16200209;2015  ;20W0301 ;2
2;20192;09200139;2009  ;2020401 ;2
2;20192;09200139;2009  ;2020402 ;7
