id_ct;id_estudiante;id_curso;id_semestre;nota;id_ciclo
151719;18200248;202W0304;2;9;67
151720;18200094;202W0304;2;12;67
151721;18200098;202W0304;2;13;67
151722;18200097;202W0304;2;14;67
151723;18200099;202W0304;2;12;67
151724;18200254;202W0304;2;13;67
151725;18200258;202W0304;2;15;67
151726;18200257;202W0304;2;13;67
151727;18200287;202W0304;2;14;67
151728;18200289;202W0304;2;17;67
151729;18200325;202W0304;2;14;67
151730;18200290;202W0304;2;14;67
151731;18200274;202W0304;2;17;67
151732;18200268;202W0304;2;16;67
151733;18200271;202W0304;2;4;67
151734;18200292;202W0304;2;15;67
151735;18200293;202W0304;2;16;67
151736;18200296;202W0304;2;13;67
151737;18200298;202W0304;2;13;67
151738;18200318;202W0304;2;15;67
151739;18200301;202W0304;2;15;67
151740;18200108;202W0304;2;13;67
151741;18200071;202W0304;2;13;67
151742;18200076;202W0304;2;12;67
151743;18200252;202W0304;2;15;67
151744;18200103;202W0304;2;16;67
151745;18200126;202W0304;2;14;67
151746;18200079;202W0304;2;15;67
151747;18200089;202W0304;2;17;67
151748;18200090;202W0304;2;18;67
151749;18200272;202W0304;2;13;67
151750;18200265;202W0304;2;16;67
151751;18200113;202W0304;2;16;67
151752;18200095;202W0304;2;13;67
151753;18200100;202W0304;2;0;67
151754;18200259;202W0305;2;13;67
151755;18200261;202W0305;2;10;67
151756;18200283;202W0305;2;17;67
151757;18200307;202W0305;2;13;67
151758;18200312;202W0305;2;13;67
151759;18200315;202W0305;2;15;67
151760;18200274;202W0305;2;12;67
151761;18200276;202W0305;2;13;67
151762;18200277;202W0305;2;12;67
151763;18200279;202W0305;2;15;67
151764;18200269;202W0305;2;12;67
151765;18200266;202W0305;2;12;67
151766;18200294;202W0305;2;16;67
151767;18200300;202W0305;2;12;67
151768;18200282;202W0305;2;13;67
151769;18200297;202W0305;2;10;67
151770;18200316;202W0305;2;13;67
151771;18200317;202W0305;2;13;67
151772;18200319;202W0305;2;11;67
151773;18200320;202W0305;2;15;67
151774;18200104;202W0305;2;19;67
151775;18200105;202W0305;2;14;67
151776;18200107;202W0305;2;17;67
151777;18200109;202W0305;2;5;67
151778;18200074;202W0305;2;17;67
151779;18200077;202W0305;2;14;67
151780;18200253;202W0305;2;15;67
151781;18200250;202W0305;2;1;67
151782;18200251;202W0305;2;2;67
151783;18200127;202W0305;2;17;67
151784;18200101;202W0305;2;13;67
151785;18200110;202W0305;2;16;67
151786;18200083;202W0305;2;6;67
151787;18200080;202W0305;2;11;67
151788;18200272;202W0305;2;13;67
151789;18200117;202W0305;2;13;67
151790;18200118;202W0305;2;9;67
151791;18200115;202W0305;2;16;67
151792;18200094;202W0305;2;13;67
151793;18200097;202W0305;2;12;67
151794;18200264;202W0305;2;16;67
151795;18200284;202W0305;2;16;67
151796;18200303;202W0305;2;16;67
151797;18200308;202W0305;2;14;67
151798;18200322;202W0305;2;18;67
151799;18200324;202W0305;2;9;67
151800;18200323;202W0305;2;18;67
151801;18200311;202W0305;2;11;67
151802;18200314;202W0305;2;17;67
151803;18200326;202W0305;2;14;67
151804;18200288;202W0305;2;12;67
151805;18200290;202W0305;2;14;67
151806;18200278;202W0305;2;16;67
151807;18200275;202W0305;2;15;67
151808;18200281;202W0305;2;14;67
151809;18200270;202W0305;2;14;67
151810;18200292;202W0305;2;17;67
151811;18200072;202W0305;2;13;67
151812;18200075;202W0305;2;12;67
151813;18200128;202W0305;2;18;67
151814;18200247;202W0305;2;16;67
151815;18200125;202W0305;2;18;67
151816;18200103;202W0305;2;15;67
151817;18200102;202W0305;2;15;67
151818;18200126;202W0305;2;14;67
151819;18200070;202W0305;2;13;67
151820;18200116;202W0305;2;11;67
151821;18200079;202W0305;2;15;67
151822;18200081;202W0305;2;16;67
151823;18200082;202W0305;2;17;67
151824;18200085;202W0305;2;15;67
151825;18200086;202W0305;2;14;67
151826;18200112;202W0305;2;12;67
151827;18200111;202W0305;2;15;67
151828;18200267;202W0305;2;12;67
151829;17200284;202W0305;2;11;67
151830;18200092;202W0305;2;13;67
151831;18200096;202W0305;2;15;67
151832;18200093;202W0305;2;16;67
151833;18200098;202W0305;2;13;67
151834;18200260;202W0305;2;11;67
151835;18200254;202W0305;2;13;67
151836;18200256;202W0305;2;1;67
151837;18200258;202W0305;2;7;67
151838;18200257;202W0305;2;11;67
151839;18200287;202W0305;2;13;67
151840;18200289;202W0305;2;13;67
151841;18200306;202W0305;2;13;67
151842;18200304;202W0305;2;15;67
151843;18200310;202W0305;2;1;67
151844;18200325;202W0305;2;12;67
151845;18200313;202W0305;2;13;67
151846;18200268;202W0305;2;12;67
151847;18200271;202W0305;2;1;67
151848;18200293;202W0305;2;13;67
151849;18200296;202W0305;2;11;67
151850;18200298;202W0305;2;9;67
151851;18200318;202W0305;2;11;67
151852;18200301;202W0305;2;11;67
151853;18200108;202W0305;2;10;67
151854;18200071;202W0305;2;11;67
151855;18200076;202W0305;2;13;67
151856;18200252;202W0305;2;12;67
151857;18200089;202W0305;2;14;67
151858;18200090;202W0305;2;16;67
151859;18200265;202W0305;2;15;67
151860;18200248;202W0305;2;11;67
151861;18200113;202W0305;2;12;67
151862;18200095;202W0305;2;12;67
151863;18200099;202W0305;2;10;67
151864;18200100;202W0305;2;1;67
151865;18200082;202W0306;2;12;67
151866;18200260;202W0306;2;11;67
151867;18200258;202W0306;2;12;67
151868;18200289;202W0306;2;13;67
151869;18200313;202W0306;2;17;67
151870;18200277;202W0306;2;13;67
151871;18200269;202W0306;2;15;67
151872;18200293;202W0306;2;11;67
151873;18200296;202W0306;2;13;67
151874;18200318;202W0306;2;11;67
151875;18200071;202W0306;2;14;67
151876;18200076;202W0306;2;15;67
151877;18200250;202W0306;2;12;67
151878;18200251;202W0306;2;7;67
151879;18200252;202W0306;2;16;67
151880;18200090;202W0306;2;17;67
151881;18200100;202W0306;2;6;67
151882;18200272;202W0306;2;13;67
151883;18200118;202W0306;2;14;67
151884;18200248;202W0306;2;11;67
151885;18200113;202W0306;2;14;67
151886;18200095;202W0306;2;12;67
151887;18200099;202W0306;2;16;67
151888;18200259;202W0306;2;11;67
151889;18200261;202W0306;2;5;67
151890;18200256;202W0306;2;0;67
151891;18200287;202W0306;2;13;67
151892;18200304;202W0306;2;14;67
151893;18200307;202W0306;2;11;67
151894;18200324;202W0306;2;12;67
151895;18200288;202W0306;2;11;67
151896;18200274;202W0306;2;12;67
151897;18200276;202W0306;2;12;67
151898;18200275;202W0306;2;12;67
151899;18200279;202W0306;2;12;67
151900;18200268;202W0306;2;11;67
151901;18200270;202W0306;2;10;67
151902;18200266;202W0306;2;13;67
151903;18200294;202W0306;2;12;67
151904;18200300;202W0306;2;11;67
151905;18200282;202W0306;2;9;67
151906;18200297;202W0306;2;10;67
151907;18200316;202W0306;2;10;67
151908;18200317;202W0306;2;13;67
151909;18200319;202W0306;2;13;67
151910;18200320;202W0306;2;11;67
151911;18200104;202W0306;2;11;67
151912;18200109;202W0306;2;9;67
151913;18200072;202W0306;2;11;67
151914;18200077;202W0306;2;12;67
151915;18200127;202W0306;2;13;67
151916;18200247;202W0306;2;9;67
151917;18200101;202W0306;2;13;67
151918;18200126;202W0306;2;13;67
151919;18200083;202W0306;2;5;67
151920;18200080;202W0306;2;10;67
151921;18200089;202W0306;2;13;67
151922;18200111;202W0306;2;11;67
151923;18200267;202W0306;2;12;67
151924;18200117;202W0306;2;9;67
151925;18200094;202W0306;2;12;67
151926;18200097;202W0306;2;13;67
151927;18200098;202W0306;2;11;67
151928;18200264;202W0306;2;8;67
151929;18200283;202W0306;2;11;67
151930;18200284;202W0306;2;14;67
151931;18200303;202W0306;2;12;67
151932;18200306;202W0306;2;11;67
151933;18200308;202W0306;2;12;67
151934;18200322;202W0306;2;13;67
151935;18200323;202W0306;2;14;67
151936;18200311;202W0306;2;7;67
151937;18200312;202W0306;2;11;67
151938;18200315;202W0306;2;12;67
151939;18200314;202W0306;2;11;67
151940;18200326;202W0306;2;12;67
151941;18200290;202W0306;2;8;67
151942;18200278;202W0306;2;3;67
151943;18200281;202W0306;2;13;67
151944;18200292;202W0306;2;11;67
151945;18200105;202W0306;2;11;67
151946;18200107;202W0306;2;13;67
151947;18200074;202W0306;2;16;67
151948;18200075;202W0306;2;11;67
151949;18200253;202W0306;2;4;67
151950;18200128;202W0306;2;15;67
151951;18200125;202W0306;2;12;67
151952;18200103;202W0306;2;11;67
151953;18200102;202W0306;2;11;67
151954;18200110;202W0306;2;11;67
151955;18200116;202W0306;2;7;67
151956;18200070;202W0306;2;6;67
151957;18200079;202W0306;2;12;67
151958;18200081;202W0306;2;9;67
151959;18200085;202W0306;2;11;67
151960;18200086;202W0306;2;12;67
151961;17200284;202W0306;2;11;67
151962;18200115;202W0306;2;12;67
151963;18200112;202W0306;2;11;67
151964;18200092;202W0306;2;11;67
151965;18200096;202W0306;2;13;67
151966;18200093;202W0306;2;14;67
151967;18200284;202W0307;2;11;67
151968;18200303;202W0307;2;13;67
151969;18200322;202W0307;2;13;67
151970;18200323;202W0307;2;13;67
151971;18200315;202W0307;2;14;67
151972;18200312;202W0307;2;11;67
151973;18200326;202W0307;2;12;67
151974;18200288;202W0307;2;13;67
151975;18200290;202W0307;2;13;67
151976;18200271;202W0307;2;0;67
151977;18200292;202W0307;2;13;67
151978;18200105;202W0307;2;11;67
151979;18200107;202W0307;2;13;67
151980;18200074;202W0307;2;13;67
151981;18200251;202W0307;2;12;67
151982;18200127;202W0307;2;12;67
151983;18200128;202W0307;2;13;67
151984;18200125;202W0307;2;12;67
151985;18200110;202W0307;2;13;67
151986;18200081;202W0307;2;12;67
151987;18200082;202W0307;2;12;67
151988;18200100;202W0307;2;3;67
151989;18200248;202W0307;2;11;67
151990;18200115;202W0307;2;13;67
151991;18200112;202W0307;2;13;67
151992;18200093;202W0307;2;11;67
151993;18200261;202W0307;2;12;67
151994;18200264;202W0307;2;14;67
151995;18200287;202W0307;2;12;67
151996;18200268;202W0307;2;7;67
151997;18200269;202W0307;2;10;67
151998;18200294;202W0307;2;12;67
151999;18200282;202W0307;2;13;67
152000;18200296;202W0307;2;11;67
152001;18200297;202W0307;2;11;67
152002;18200317;202W0307;2;11;67
152003;18200319;202W0307;2;11;67
152004;18200109;202W0307;2;10;67
152005;18200075;202W0307;2;12;67
152006;18200076;202W0307;2;11;67
152007;18200253;202W0307;2;11;67
152008;18200250;202W0307;2;12;67
152009;18200101;202W0307;2;11;67
152010;18200079;202W0307;2;11;67
152011;18200117;202W0307;2;12;67
152012;18200113;202W0307;2;9;67
152013;18200094;202W0307;2;11;67
152014;18200096;202W0307;2;14;67
152015;18200260;202W0307;2;12;67
152016;18200254;202W0307;2;9;67
152017;18200256;202W0307;2;2;67
152018;18200257;202W0307;2;6;67
152019;18200283;202W0307;2;13;67
152020;18200304;202W0307;2;11;67
152021;18200324;202W0307;2;12;67
152022;18200313;202W0307;2;11;67
152023;18200274;202W0307;2;11;67
152024;18200276;202W0307;2;11;67
152025;18200278;202W0307;2;13;67
152026;18200275;202W0307;2;12;67
152027;18200277;202W0307;2;11;67
152028;18200300;202W0307;2;11;67
152029;18200316;202W0307;2;11;67
152030;18200318;202W0307;2;11;67
152031;18200108;202W0307;2;9;67
152032;18200072;202W0307;2;12;67
152033;18200077;202W0307;2;11;67
152034;18200103;202W0307;2;11;67
152035;18200070;202W0307;2;11;67
152036;18200083;202W0307;2;9;67
152037;18200080;202W0307;2;10;67
152038;18200085;202W0307;2;14;67
152039;18200090;202W0307;2;12;67
152040;18200265;202W0307;2;11;67
152041;18200118;202W0307;2;9;67
152042;18200111;202W0307;2;11;67
152043;18200092;202W0307;2;12;67
152044;18200095;202W0307;2;10;67
152045;18200259;202W0307;2;13;67
152046;18200289;202W0307;2;11;67
152047;18200301;202W0307;2;12;67
152048;18200306;202W0307;2;10;67
152049;18200307;202W0307;2;12;67
152050;18200308;202W0307;2;11;67
152051;18200325;202W0307;2;12;67
152052;18200311;202W0307;2;11;67
152053;18200314;202W0307;2;13;67
152054;18200281;202W0307;2;13;67
152055;18200279;202W0307;2;14;67
152056;18200270;202W0307;2;10;67
152057;18200266;202W0307;2;14;67
152058;18200293;202W0307;2;11;67
152059;18200320;202W0307;2;14;67
152060;18200104;202W0307;2;13;67
152061;18200071;202W0307;2;11;67
152062;18200247;202W0307;2;12;67
152063;18200252;202W0307;2;6;67
152064;18200102;202W0307;2;13;67
152065;18200126;202W0307;2;12;67
152066;18200116;202W0307;2;11;67
152067;18200086;202W0307;2;12;67
152068;18200089;202W0307;2;12;67
152069;18200267;202W0307;2;13;67
152070;17200284;202W0307;2;14;67
152071;18200272;202W0307;2;12;67
152072;18200097;202W0307;2;13;67
152073;18200099;202W0307;2;13;67
152074;18200098;202W0307;2;12;67
261110;5200057;201101;3;4;11
261111;4200146;201101;3;12;11
261112;8200056;201101;3;11;11
261113;8200188;201101;3;1;11
261114;8200092;201101;3;13;11
261115;7200122;201101;3;14;11
261116;6200166;201101;3;12;11
261117;8200169;201101;3;15;11
261118;8200135;201101;3;0;11
261119;6200153;201103;3;14;11
261120;110878;201103;3;16;11
261121;5200035;201103;3;11;11
261122;8200192;201103;3;13;11
261123;8200021;201103;3;4;11
261124;8200213;201104;3;14;11
261125;942004;201104;3;13;11
261126;962909;201104;3;13;11
261127;5200035;201105;3;13;11
261128;997985;201105;3;15;11
261129;4200053;201105;3;11;11
261130;5200161;201105;3;16;11
261131;8200092;201105;3;14;11
261132;2200071;201105;3;0;11
261133;8200213;201105;3;12;11
261134;7200122;201105;3;14;11
261135;2200045;201105;3;0;11
261136;6200176;201105;3;15;11
261137;6200118;201105;3;0;11
261138;8200098;201105;3;0;11
261139;6200064;201105;3;8;11
261140;7200055;201105;3;17;11
261141;8200182;201106;3;0;11
261142;6200147;201106;3;16;11
261153;8200045;201204;3;18;1
261154;4200152;201205;3;18;1
261155;6200118;201205;3;0;1
261156;6200064;201205;3;0;1
261157;962909;201206;3;0;1
261158;8200061;201206;3;5;1
261159;8200045;201206;3;17;1
261160;7200174;201206;3;12;1
261161;8200092;201207;3;14;1
261162;962909;201207;3;0;1
261163;8200169;201207;3;12;1
261164;1114197;201208;3;17;1
261165;7200055;201210;3;15;1
261166;8200087;201210;3;8;1
261167;7200186;201210;3;17;1
261168;4200053;201210;3;13;1
261169;2200045;201210;3;15;1
261170;5200057;201211;3;9;1
261171;942004;201211;3;11;1
261172;8200098;201211;3;12;1
261173;8200169;201211;3;14;1
261174;4200026;202001;3;0;3
261175;6200147;202008;3;4;3
261176;5200046;203001;3;12;4
261177;4200026;203007;3;0;4
261178;7200055;204004;3;11;5
261179;4200026;204004;3;0;5
261180;7200108;204004;3;11;5
261181;7200108;205001;3;0;6
261182;7200186;205006;3;12;6
261183;5200046;205006;3;13;6
261184;2200002;205006;3;0;6
261185;5200009;205007;3;2;6
261186;7200108;205008;3;0;6
261187;6200147;205008;3;12;6
261188;962909;205009;3;0;6
261189;8200153;205009;3;4;6
261190;1114126;205009;3;8;6
261191;115103;205009;3;5;6
261192;5200046;205010;3;0;6
261193;8200187;205010;3;0;6
261194;8200061;206007;3;16;7
261195;973021;206008;3;7;7
261196;110574;206008;3;5;7
261197;5200003;206008;3;13;7
261198;3200028;206008;3;15;7
261199;5200127;206008;3;11;7
261200;8200182;206008;3;13;7
261201;1114126;206008;3;12;7
261202;4200115;206009;3;13;7
261203;8200182;206009;3;0;7
261204;973021;206010;3;11;7
261205;4200115;206010;3;11;7
261206;5200009;206010;3;0;7
261207;6200193;206010;3;0;7
261208;8200073;206010;3;9;7
261209;5200009;206011;3;11;7
261210;8200081;206011;3;10;7
261211;4200015;207002;3;12;8
261212;6200193;207007;3;0;8
261213;6200015;207008;3;0;8
261214;5200053;207008;3;13;8
261215;1114197;207008;3;0;8
261216;110574;207010;3;18;8
261217;80A662  ;207010;3;16;8
261218;5200117;207010;3;15;8
261219;5200117;208001;3;9;9
261220;8200073;208001;3;0;9
261221;8200163;208003;3;0;9
261222;80A662  ;208003;3;13;9
261223;962808;208003;3;13;9
261224;5200117;208003;3;10;9
261225;8200009;208007;3;11;9
261226;6200153;208008;3;0;9
261227;110878;208008;3;15;9
261228;8200090;208008;3;5;9
261229;7200031;208008;3;0;9
261230;8200021;208008;3;0;9
261231;1113991;208008;3;15;9
261232;5200117;208008;3;1;9
261233;8200073;208008;3;0;9
261234;5200053;208009;3;2;9
261235;4200115;208009;3;15;9
261236;5200117;208009;3;7;9
261237;6200118;208009;3;0;9
261238;6200150;208009;3;14;9
261239;6200064;208009;3;0;9
261240;8200135;208009;3;0;9
261241;8200008;208009;3;0;9
261242;8200009;208009;3;15;9
261243;80A662  ;208010;3;11;9
261244;5200117;208010;3;5;9
261245;8200061;208010;3;0;9
261246;8200009;208010;3;0;9
261255;4200115;209003;3;12;10
261256;8200192;209003;3;16;10
261257;3200068;209003;3;12;10
261258;8200021;209003;3;12;10
261259;1113991;209003;3;17;10
261262;962808;209006;3;18;10
261263;8200192;209006;3;18;10
261264;3200068;209006;3;18;10
261265;8200021;209006;3;18;10
261266;8200135;209006;3;8;10
261267;4200146;209006;3;17;10
261268;6200153;209006;3;12;10
261269;4200152;209007;3;0;10
261270;6200164;209007;3;0;10
261271;7200092;209007;3;0;10
261272;8200056;209007;3;12;10
261273;8200188;209007;3;8;10
261274;110555;209007;3;16;10
261275;4200146;209007;3;15;10
261276;8200192;209007;3;16;10
261277;6200086;209007;3;2;10
261278;8200135;209007;3;11;10
261279;7200157;209007;3;13;10
261280;942004;209007;3;13;10
261281;6200166;209007;3;3;10
261282;5200057;209007;3;16;10
261283;8200087;209007;3;0;10
261284;3200068;209007;3;0;10
261285;8200169;209007;3;19;10
261286;5200057;209008;3;11;10
261287;8200192;209008;3;13;10
261288;6200147;209008;3;4;10
261289;6200153;209008;3;4;10
261290;1113991;209008;3;12;10
261291;13200185;201101;3;13;11
261292;13200176;201101;3;14;11
261293;13200179;201101;3;11;11
261294;13200100;201101;3;13;11
261295;13200104;201101;3;0;11
261296;10200134;201101;3;12;11
261297;10200185;201101;3;3;11
261298;11200116;201101;3;13;11
261299;12200098;201101;3;11;11
261300;10200085;201101;3;12;11
261301;12200129;201101;3;12;11
261302;10200090;201101;3;15;11
261303;10200116;201101;3;14;11
261304;10200118;201101;3;13;11
261305;10200122;201101;3;12;11
261306;13200187;201101;3;12;11
261307;13200204;201101;3;12;11
261308;9200010;201101;3;16;11
261309;9200047;201101;3;12;11
261310;9200176;201101;3;3;11
261311;13200041;201101;3;0;11
261312;13200104;201103;3;10;11
261313;13200187;201103;3;15;11
261314;11200083;201103;3;9;11
261315;10200192;201103;3;3;11
261316;13200185;201103;3;13;11
261317;11200116;201103;3;13;11
261318;10200078;201103;3;4;11
261319;10200090;201103;3;13;11
261320;13200204;201103;3;11;11
261321;9200180;201103;3;13;11
261322;13200185;201104;3;13;11
261323;10200078;201104;3;13;11
261324;13200187;201104;3;14;11
261325;15200191;201104;3;4;11
261326;10200134;201104;3;5;11
261327;11200069;201104;3;14;11
261328;10200090;201104;3;13;11
261329;13200023;201104;3;13;11
261330;13200204;201104;3;13;11
261331;13200085;201105;3;13;11
261332;11200182;201105;3;15;11
261333;12200098;201105;3;11;11
261334;13200008;201105;3;13;11
261335;11200010;201105;3;11;11
261336;11200057;201105;3;11;11
261337;13200177;201105;3;16;11
261338;13200037;201105;3;17;11
261339;8070167;201105;3;12;11
261340;10200185;201105;3;0;11
261341;10200122;201105;3;10;11
261342;13200204;201105;3;0;11
261343;12200003;201105;3;10;11
261344;10200205;201105;3;16;11
261345;13200011;201105;3;14;11
261346;13200206;201105;3;11;11
261347;9200047;201105;3;0;11
261348;12200043;201105;3;15;11
261349;11200109;201105;3;0;11
261350;10200042;201105;3;4;11
261351;10200090;201105;3;16;11
261352;13200003;201105;3;16;11
261353;11200174;201105;3;13;11
261354;10200072;201105;3;9;11
261355;10200120;201105;3;3;11
261356;13200014;201105;3;3;11
261357;15200192;201105;3;11;11
261358;10200101;201105;3;10;11
261359;13200099;201105;3;0;11
261360;13200100;201105;3;16;11
261361;9200109;201105;3;18;11
261362;10200134;201105;3;16;11
261363;10200116;201105;3;18;11
261364;12200150;201105;3;16;11
261365;9200078;201106;3;15;11
261366;10200238;201106;3;16;11
261367;11200045;201106;3;12;11
261368;11200116;201106;3;16;11
261369;12200129;201106;3;0;11
261370;10200090;201106;3;16;11
261371;10200122;201106;3;12;11
261372;13200149;201106;3;15;11
261373;13200204;201106;3;16;11
261374;9200002;201106;3;0;11
261388;10200116;201205;3;12;1
261389;11200057;201205;3;11;1
261390;15200191;201206;3;1;1
261391;13200179;201207;3;12;1
261392;11200069;201207;3;13;1
261393;10200205;201207;3;13;1
261394;12200148;201207;3;12;1
261395;10200101;201207;3;13;1
261396;10200116;201207;3;12;1
261397;10200120;201207;3;0;1
261398;13200023;201207;3;13;1
261399;15200191;201207;3;0;1
261400;9200180;201207;3;14;1
261401;12200030;201207;3;0;1
261402;13200031;201208;3;17;1
261403;11200061;201208;3;11;1
261404;11200080;201208;3;17;1
261405;11200099;201208;3;17;1
261406;10200072;201208;3;17;1
261407;10200090;201208;3;17;1
261408;10200120;201208;3;17;1
261409;13200185;201208;3;16;1
261410;13200191;201208;3;16;1
261411;13200204;201208;3;17;1
261412;11200057;201208;3;18;1
261413;13200085;201210;3;17;1
261414;13200091;201211;3;11;1
261415;13200098;201211;3;11;1
261416;11200182;201211;3;12;1
261417;11200225;201211;3;12;1
261418;11200079;201211;3;13;1
261419;12200031;201211;3;14;1
261420;11200083;201211;3;11;1
261421;13200168;201211;3;12;1
261422;13200158;201211;3;7;1
261423;9200027;201211;3;13;1
261424;9200211;201211;3;12;1
261425;13200038;202001;3;2;3
261426;11200193;202003;3;2;3
261427;11200098;202003;3;11;3
261428;10200123;202003;3;0;3
261429;13200038;202004;3;0;3
261430;11200193;202007;3;13;3
261431;10200123;202007;3;7;3
261432;13200038;202008;3;4;3
261433;13200038;202009;3;0;3
261434;12200109;203001;3;12;4
261435;9200187;203001;3;11;4
261436;11200193;203004;3;13;4
261437;11200076;203005;3;0;4
261438;12200109;203005;3;14;4
261439;9200187;203005;3;0;4
261440;12200109;203007;3;11;4
261441;11200193;204002;3;13;5
261442;15200191;204002;3;11;5
261443;9200013;204004;3;11;5
261444;13200038;204004;3;0;5
261445;12200109;204004;3;11;5
261446;11200189;204006;3;0;5
261447;11200189;205001;3;0;6
261448;10200133;205001;3;9;6
261449;11200069;205001;3;11;6
261450;11200080;205001;3;9;6
261451;13200193;205001;3;8;6
261452;15200191;205001;3;2;6
261453;10200238;205001;3;3;6
261454;9200013;205001;3;7;6
261455;13200080;205006;3;5;6
261456;9200078;205006;3;9;6
261457;13200093;205006;3;0;6
261458;9200002;205006;3;0;6
261459;11200069;205006;3;14;6
261460;11200076;205006;3;16;6
261461;11200079;205006;3;14;6
261462;9200187;205006;3;12;6
261463;13200093;205007;3;11;6
261464;11200080;205007;3;8;6
261465;11200099;205007;3;12;6
261466;13200193;205007;3;4;6
261467;12200021;205007;3;11;6
261468;12200112;205007;3;11;6
261469;10200238;205008;3;13;6
261470;11200063;205008;3;15;6
261471;10200238;205009;3;8;6
261472;11200189;205009;3;0;6
261473;11200080;205009;3;6;6
261474;15200191;205009;3;7;6
261475;9200013;205009;3;0;6
261476;10200203;206001;3;5;7
261477;11200069;206001;3;11;7
261478;12200090;206001;3;11;7
261479;12200177;206001;3;4;7
261480;13200166;206001;3;11;7
261481;13200193;206001;3;11;7
261482;11200063;206007;3;0;7
261483;11200076;206007;3;0;7
261484;9200016;206007;3;12;7
261485;12200171;206007;3;11;7
261486;12200090;206007;3;16;7
261487;11200063;206008;3;0;7
261488;12200177;206008;3;11;7
261489;9200002;206008;3;2;7
261490;11200189;206009;3;0;7
261491;11200045;206009;3;2;7
261492;10200203;206009;3;0;7
261493;12200090;206009;3;12;7
261494;15200191;206009;3;0;7
261495;12200177;206009;3;1;7
261496;10200150;206010;3;11;7
261497;13200193;206010;3;2;7
261498;11200045;206010;3;0;7
261499;10200203;206010;3;13;7
261500;13200080;206011;3;11;7
261501;12200031;206011;3;0;7
261502;9200016;206011;3;11;7
261503;9200002;206011;3;0;7
261504;13200098;207002;3;11;8
261505;11200099;207002;3;17;8
261506;11200018;207002;3;5;8
261507;13200041;207002;3;0;8
261508;10200133;207002;3;8;8
261509;12200030;207002;3;9;8
261510;9200002;207002;3;7;8
261511;11200045;207003;3;13;8
261512;11200099;207003;3;7;8
261513;9200002;207003;3;13;8
261514;13200088;207003;3;6;8
261515;12200030;207003;3;12;8
261516;13200159;207003;3;5;8
261517;12200030;207007;3;0;8
261518;11200099;207007;3;13;8
261519;11200045;207007;3;12;8
261520;9200002;207008;3;14;8
261521;8160007;207008;3;15;8
261522;13200098;207010;3;18;8
261523;13200159;207010;3;17;8
261524;12200030;207010;3;16;8
261525;11200063;207010;3;18;8
261526;13200193;207010;3;16;8
261527;12200116;208001;3;11;9
261528;9200082;208001;3;14;9
261529;11200018;208001;3;11;9
261530;11200200;208003;3;11;9
261531;11200225;208003;3;8;9
261532;13200168;208003;3;11;9
261533;13200149;208003;3;8;9
261534;13200158;208003;3;8;9
261535;13200087;208003;3;16;9
261536;9200082;208003;3;13;9
261537;12200116;208003;3;13;9
261538;12200135;208003;3;16;9
261539;12200148;208003;3;16;9
261540;10200089;208003;3;16;9
261541;9200082;208007;3;11;9
261542;11200018;208007;3;13;9
261543;9200211;208007;3;11;9
261544;9200027;208008;3;0;9
261545;13200104;208008;3;3;9
261546;12200031;208008;3;15;9
261547;12200145;208008;3;16;9
261548;13200149;208008;3;5;9
261549;13200041;208008;3;0;9
261550;9200111;208008;3;14;9
261551;10200073;208008;3;12;9
261552;13200168;208008;3;13;9
261553;9200211;208008;3;12;9
261554;9200078;208008;3;14;9
261555;13200088;208008;3;0;9
261556;13200098;208008;3;0;9
261557;11200062;208008;3;15;9
261558;13200087;208008;3;0;9
261559;12200135;208008;3;12;9
261560;12200148;208008;3;3;9
261561;10200089;208008;3;0;9
261562;13200080;208008;3;9;9
261563;10200078;208008;3;13;9
261564;9200016;208008;3;0;9
261565;11200200;208008;3;14;9
261566;11200225;208008;3;12;9
261567;11200061;208008;3;15;9
261568;13200158;208008;3;11;9
261569;13200088;208009;3;3;9
261570;13200098;208009;3;4;9
261571;11200182;208009;3;14;9
261572;11200062;208009;3;14;9
261573;10200185;208009;3;11;9
261574;13200159;208009;3;3;9
261575;13200168;208009;3;11;9
261576;13200149;208009;3;11;9
261577;13200158;208009;3;11;9
261578;9200211;208009;3;14;9
261579;13200087;208010;3;5;9
261580;10200134;208010;3;12;9
261581;11200116;208010;3;14;9
261582;10200078;208010;3;14;9
261583;12200135;208010;3;14;9
261584;12200145;208010;3;13;9
261585;12200148;208010;3;15;9
261586;9200211;208010;3;12;9
261602;13200087;209003;3;9;10
261603;13200091;209003;3;16;10
261604;9200078;209003;3;15;10
261605;9200111;209003;3;14;10
261606;11200200;209003;3;16;10
261607;12200031;209003;3;0;10
261608;11200083;209003;3;12;10
261609;12200148;209003;3;16;10
261610;10200089;209003;3;11;10
261611;13200168;209003;3;14;10
261612;13200158;209003;3;11;10
261613;9200027;209003;3;11;10
261614;9200180;209003;3;16;10
261626;11200200;209006;3;18;10
261627;11200225;209006;3;18;10
261628;12200145;209006;3;12;10
261629;10200090;209006;3;18;10
261630;10200116;209006;3;18;10
261631;9200027;209006;3;16;10
261632;13200179;209006;3;14;10
261633;13200177;209006;3;13;10
261634;13200080;209006;3;11;10
261635;13200087;209006;3;12;10
261636;13200091;209006;3;10;10
261637;9200078;209006;3;13;10
261638;9200111;209006;3;13;10
261639;11200182;209006;3;14;10
261640;11200061;209006;3;12;10
261641;11200083;209006;3;11;10
